,date,name,tweet,classofspeech
210,2019-07-06,Nicky Morgan,On today...! https://twitter.com/NickyMorgan01/status/1146419261772050432Â â¦,neither
211,2019-07-06,Nicky Morgan,Last week I joined with other MPs to pledge to establish a national strategy to prevent #YSCD to help save young lives #12AWeek  http://www.c-r-y.org.uk/my-pledgeÂ  #MPsupport4CRY pic.twitter.com/nNiD9rZSga,neither
59,2019-10-03,Nicky Morgan,#Loughborough's Diwali celebrations are always one of the best events in the town's calendar.  This year's event will take place on Sunday 13th October from 6.30pm at Loughborough Town Hall. Please do support this wonderful community celebration. pic.twitter.com/bMtHbLwipP,neither
111,2019-09-14,Nicky Morgan,"As #RWC2019 nears, congratulations to the @EnglandRugby All Schools Programme which has used the legacy of the 2015 Rugby World Cup to get 750 more state schools playing rugby, making school lives healthier, improving pupil behaviour, learning and self-esteem #CBREAllSchools https://twitter.com/EnglandRugby/status/1172123679217655809Â â¦",neither
177,2019-07-25,Nicky Morgan,An enormous privilege to take on this  fabulous role - although Iâm sad to move on from @CommonsTreasury which I have absolutely loved chairing. Thank you to my fellow Select Committee members & committee staff https://twitter.com/10DowningStreet/status/1154111055540477953Â â¦,neither
331,2019-05-24,Nicky Morgan,Thank you @theresa_may for your service as PM - Brexit was always a huge fault line to bridge in the country & the Party & you did everything you could to find a way through.  You are right that compromise has to be the way forward.,neither
6,2019-10-28,Nicky Morgan,Honoured to be included in Diwali celebrations at Geeta Bhavan & BAPS Swaminarayan Mandir in #Loughborough today  https://www.instagram.com/p/B4I1XW3gCeH/?igshid=1v3m4woj0rzbgÂ â¦,neither
298,2019-06-12,Nicky Morgan,Pleasure to take part https://twitter.com/Policy_Exchange/status/1138479669613879297Â â¦,neither
284,2019-06-16,Nicky Morgan,Such a treat at #Aldeburgh to hear @GregRCiaranA - amazing how @RoryStewartUK gets a mention everywhere! pic.twitter.com/SaIB4MZqwq,neither
158,2019-08-09,Nicky Morgan,Great to see new visa plans from @No10 and @HomeOffice. These will help us attract even more great talent in our fast-growing tech sector - from data scientists to AI pioneers - @DCMS look forward to playing our part in making this happen https://www.bbc.co.uk/news/science-environment-49282689Â â¦,neither
150,2019-08-17,Nicky Morgan,Many congratulations! ð,neither
