,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
186,186,186,WBFEvents,WBF Events,260166995,1131471073575235584,/WBFEvents/status/1131471073575235584,2019-05-23 08:05:00,1558598700,Rt Hon Dame Caroline Spelman MP has agreed to chair the #LocalIndustrialStrategy in the West Midlands conf.: http://bit.ly/2TlqMaHÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rt Hon Dame <strong>Caroline Spelman</strong> MP has agreed to chair the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LocalIndustrialStrategy?src=hash""><s>#</s><b>LocalIndustrialStrategy</b></a> in the West Midlands conf.: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2TlqMaH"" dir=""ltr"" href=""https://t.co/MyhoFzZFXR"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2TlqMaH""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2TlqMaH</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://bit.ly/2TlqMaH'],['LocalIndustrialStrategy'],False,[],,0,0,0,False,False,,[],neither,05
187,187,187,deletedbyMPs,Tweets MPs Delete,1066949670,1131182459637370883,/deletedbyMPs/status/1131182459637370883,2019-05-22 12:58:09,1558529889,DT Dame Caroline Spelman MP: RT BritishCeramicConfed: Our letter to the Prime Minister UK Prime Minister on customs arrangements and ceramics pic.twitter.com/cyW02JQk4Q http://pltwps.it/_gxVlJglÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DT Dame <strong>Caroline Spelman</strong> MP: RT BritishCeramicConfed: Our letter to the Prime Minister UK Prime Minister on customs arrangements and ceramics <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/cyW02JQk4Q"">pic.twitter.com/cyW02JQk4Q</a> <a class=""twitter-timeline-link"" data-expanded-url=""http://pltwps.it/_gxVlJgl"" dir=""ltr"" href=""https://t.co/YblmytOSbf"" rel=""nofollow noopener"" target=""_blank"" title=""http://pltwps.it/_gxVlJgl""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pltwps.it/_gxVlJgl</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://pltwps.it/_gxVlJgl'],[],True,"['https://pbs.twimg.com/media/D7K943-XYAAgg2K.jpg', 'https://pbs.twimg.com/media/D7K944CW4AA9rNc.jpg']",,0,0,0,False,False,,[],neither,05
188,188,188,JulianMWatson,Julian Watson,2314521264,1130835673865342978,/JulianMWatson/status/1130835673865342978,2019-05-21 14:00:09,1558447209,"Ã¢ÂÂThe company has blamed Brexit for the squeeze on its finances. Union representatives said British Steel had lost 25% of orders at its Scunthorpe plant because of Brexit uncertainty, according to the Conservative MP Caroline Spelman.Ã¢ÂÂ https://twitter.com/guardiannews/status/1130834603542011904ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ã¢ÂÂThe company has blamed Brexit for the squeeze on its finances. Union representatives said British Steel had lost 25% of orders at its Scunthorpe plant because of Brexit uncertainty, according to the Conservative MP <strong>Caroline Spelman</strong>.Ã¢ÂÂ <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/guardiannews/status/1130834603542011904"" dir=""ltr"" href=""https://t.co/ez8YnfA1oO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/guardiannews/status/1130834603542011904""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/guardiannews/s</span><span class=""invisible"">tatus/1130834603542011904</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/guardiannews/status/1130834603542011904'],[],False,[],,0,0,0,False,False,,[],neither,05
189,189,189,carolewalkercw,Carole Walker,332921290,1130227308340613126,/carolewalkercw/status/1130227308340613126,2019-05-19 21:42:43,1558302163,LabourÃ¢ÂÂs Jack Dromey tells @BBCcarolynquinn he and Caroline Spelman will tomorrow launch new attempt to prevent no-deal Brexit #westminsterhour,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LabourÃ¢ÂÂs Jack Dromey tells <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115897650"" dir=""ltr"" href=""/BBCcarolynquinn""><s>@</s><b>BBCcarolynquinn</b></a> he and <strong>Caroline Spelman</strong> will tomorrow launch new attempt to prevent no-deal Brexit <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/westminsterhour?src=hash""><s>#</s><b>westminsterhour</b></a></p>",[],['westminsterhour'],False,[],,2,3,0,False,False,,[],neither,05
190,190,190,UKpoliticsPL,UKpoliticsPL (UKpolitics po polsku),2300258564,1130226676045156353,/UKpoliticsPL/status/1130226676045156353,2019-05-19 21:40:12,1558302012,"Dromey potwietdza, ÃÂ¼e wspÃÂ³lnie z Caroline Spelman rozpoczyna jutro ponadpartyjna inicjatywÃÂ umozliwiajaca parlamentowi blokowanie no deal. #WestminsterHour","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl"">Dromey potwietdza, ÃÂ¼e wspÃÂ³lnie z <strong>Caroline Spelman</strong> rozpoczyna jutro ponadpartyjna inicjatywÃÂ umozliwiajaca parlamentowi blokowanie no deal. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WestminsterHour?src=hash""><s>#</s><b>WestminsterHour</b></a></p>",[],['WestminsterHour'],False,[],,4,0,0,False,False,,[],neither,05
191,191,191,josephd26153186,joseph dowling,1005563739846991878,1129726163037949952,/josephd26153186/status/1129726163037949952,2019-05-18 12:31:21,1558182681,"Conservative MPs who defied the peoples vote to leave the EU. Philip Lee.Antoinette Sandbach,Caroline Spelman,Ed Vaizey,Heidi Allen,Mark Pawsey,Jonathon Djanogly,Amber Rudd,Anna Soubry,Pino Dontrust.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Conservative MPs who defied the peoples vote to leave the EU. Philip Lee.Antoinette Sandbach,<strong>Caroline Spelman</strong>,Ed Vaizey,Heidi Allen,Mark Pawsey,Jonathon Djanogly,Amber Rudd,Anna Soubry,Pino Dontrust.</p>",[],[],False,[],,0,0,1,True,False,,[],neither,05
192,192,192,MaskedEnigma1,MaskedEnigma,1007323562,1131869707546583040,/MaskedEnigma1/status/1131869707546583040,2019-05-24 10:29:02,1558693742,"People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, Caroline Spelman etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, <strong>Caroline Spelman</strong> etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight</p>",[],[],False,[],,0,0,0,False,True,1.1318603329877688e+18,"[{'screen_name': 'BethRigby', 'user_id': '19902709'}]",neither,05
193,193,193,MaskedEnigma1,MaskedEnigma,1007323562,1131868198473797632,/MaskedEnigma1/status/1131868198473797632,2019-05-24 10:23:02,1558693382,"People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, Caroline Spelman etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, <strong>Caroline Spelman</strong> etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight</p>",[],[],False,[],,0,0,0,False,True,1.131862555645948e+18,"[{'screen_name': 'tomhfh', 'user_id': '453473029'}]",neither,05
194,194,194,MaskedEnigma1,MaskedEnigma,1007323562,1131867144524902400,/MaskedEnigma1/status/1131867144524902400,2019-05-24 10:18:50,1558693130,"People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, Caroline Spelman etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, <strong>Caroline Spelman</strong> etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight</p>",[],[],False,[],,0,0,0,False,True,1.1318518257690664e+18,"[{'screen_name': 'montie', 'user_id': '16139649'}]",neither,05
195,195,195,MaskedEnigma1,MaskedEnigma,1007323562,1131866818094743553,/MaskedEnigma1/status/1131866818094743553,2019-05-24 10:17:33,1558693053,"People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, Caroline Spelman etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, <strong>Caroline Spelman</strong> etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to force No Deal

Listen to Grieve this week on Peston and Newsnight</p>",[],[],False,[],,0,0,1,True,True,1.131864036436566e+18,"[{'screen_name': 'James_Hellyer', 'user_id': '143888732'}, {'screen_name': 'montie', 'user_id': '16139649'}]",neither,05
196,196,196,MaskedEnigma1,MaskedEnigma,1007323562,1131866301251686400,/MaskedEnigma1/status/1131866301251686400,2019-05-24 10:15:29,1558692929,"People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, Caroline Spelman etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to push through No Deal.

Listen to Grieve on Peston and Newsnight","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are underestimating the potential role of MPs like Dominic Grieve, Antoinette Sandbach, <strong>Caroline Spelman</strong> etc.

These are MPs who could conceivably vote against their own party in a VONC if a new PM tries to push through No Deal.

Listen to Grieve on Peston and Newsnight</p>",[],[],False,[],,0,0,0,False,True,1.1318608880074016e+18,"[{'screen_name': 'Jack_Blanchard_', 'user_id': '507666277'}]",neither,05
197,197,197,wfpevents,WFPEvents,234334860,1131471073588011008,/wfpevents/status/1131471073588011008,2019-05-23 08:05:00,1558598700,Rt Hon Dame Caroline Spelman MP has agreed to chair the #LocalIndustrialStrategy in the West Midlands conf.:http://bit.ly/2TlqMaHÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rt Hon Dame <strong>Caroline Spelman</strong> MP has agreed to chair the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LocalIndustrialStrategy?src=hash""><s>#</s><b>LocalIndustrialStrategy</b></a> in the West Midlands conf.:<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2TlqMaH"" dir=""ltr"" href=""https://t.co/3qJvmXqx5e"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2TlqMaH""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2TlqMaH</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://bit.ly/2TlqMaH'],['LocalIndustrialStrategy'],False,[],,0,0,0,False,False,,[],neither,05
198,198,198,WBFEvents,WBF Events,260166995,1131471073575235584,/WBFEvents/status/1131471073575235584,2019-05-23 08:05:00,1558598700,Rt Hon Dame Caroline Spelman MP has agreed to chair the #LocalIndustrialStrategy in the West Midlands conf.: http://bit.ly/2TlqMaHÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rt Hon Dame <strong>Caroline Spelman</strong> MP has agreed to chair the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LocalIndustrialStrategy?src=hash""><s>#</s><b>LocalIndustrialStrategy</b></a> in the West Midlands conf.: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2TlqMaH"" dir=""ltr"" href=""https://t.co/MyhoFzZFXR"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2TlqMaH""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2TlqMaH</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://bit.ly/2TlqMaH'],['LocalIndustrialStrategy'],False,[],,0,0,0,False,False,,[],neither,05
199,199,199,deletedbyMPs,Tweets MPs Delete,1066949670,1131182459637370883,/deletedbyMPs/status/1131182459637370883,2019-05-22 12:58:09,1558529889,DT Dame Caroline Spelman MP: RT BritishCeramicConfed: Our letter to the Prime Minister UK Prime Minister on customs arrangements and ceramics pic.twitter.com/cyW02JQk4Q http://pltwps.it/_gxVlJglÃÂ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DT Dame <strong>Caroline Spelman</strong> MP: RT BritishCeramicConfed: Our letter to the Prime Minister UK Prime Minister on customs arrangements and ceramics <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/cyW02JQk4Q"">pic.twitter.com/cyW02JQk4Q</a> <a class=""twitter-timeline-link"" data-expanded-url=""http://pltwps.it/_gxVlJgl"" dir=""ltr"" href=""https://t.co/YblmytOSbf"" rel=""nofollow noopener"" target=""_blank"" title=""http://pltwps.it/_gxVlJgl""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pltwps.it/_gxVlJgl</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span></span></a></p>",['http://pltwps.it/_gxVlJgl'],[],True,"['https://pbs.twimg.com/media/D7K943-XYAAgg2K.jpg', 'https://pbs.twimg.com/media/D7K944CW4AA9rNc.jpg']",,0,0,0,False,False,,[],neither,05
200,200,200,JulianMWatson,Julian Watson,2314521264,1130835673865342978,/JulianMWatson/status/1130835673865342978,2019-05-21 14:00:09,1558447209,"Ã¢ÂÂThe company has blamed Brexit for the squeeze on its finances. Union representatives said British Steel had lost 25% of orders at its Scunthorpe plant because of Brexit uncertainty, according to the Conservative MP Caroline Spelman.Ã¢ÂÂ https://twitter.com/guardiannews/status/1130834603542011904ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Ã¢ÂÂThe company has blamed Brexit for the squeeze on its finances. Union representatives said British Steel had lost 25% of orders at its Scunthorpe plant because of Brexit uncertainty, according to the Conservative MP <strong>Caroline Spelman</strong>.Ã¢ÂÂ <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/guardiannews/status/1130834603542011904"" dir=""ltr"" href=""https://t.co/ez8YnfA1oO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/guardiannews/status/1130834603542011904""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/guardiannews/s</span><span class=""invisible"">tatus/1130834603542011904</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/guardiannews/status/1130834603542011904'],[],False,[],,0,0,0,False,False,,[],neither,05
201,201,201,carolewalkercw,Carole Walker,332921290,1130227308340613126,/carolewalkercw/status/1130227308340613126,2019-05-19 21:42:43,1558302163,LabourÃ¢ÂÂs Jack Dromey tells @BBCcarolynquinn he and Caroline Spelman will tomorrow launch new attempt to prevent no-deal Brexit #westminsterhour,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LabourÃ¢ÂÂs Jack Dromey tells <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""115897650"" dir=""ltr"" href=""/BBCcarolynquinn""><s>@</s><b>BBCcarolynquinn</b></a> he and <strong>Caroline Spelman</strong> will tomorrow launch new attempt to prevent no-deal Brexit <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/westminsterhour?src=hash""><s>#</s><b>westminsterhour</b></a></p>",[],['westminsterhour'],False,[],,2,3,0,False,False,,[],neither,05
202,202,202,UKpoliticsPL,UKpoliticsPL (UKpolitics po polsku),2300258564,1130226676045156353,/UKpoliticsPL/status/1130226676045156353,2019-05-19 21:40:12,1558302012,"Dromey potwietdza, ÃÂ¼e wspÃÂ³lnie z Caroline Spelman rozpoczyna jutro ponadpartyjna inicjatywÃÂ umozliwiajaca parlamentowi blokowanie no deal. #WestminsterHour","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pl"">Dromey potwietdza, ÃÂ¼e wspÃÂ³lnie z <strong>Caroline Spelman</strong> rozpoczyna jutro ponadpartyjna inicjatywÃÂ umozliwiajaca parlamentowi blokowanie no deal. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WestminsterHour?src=hash""><s>#</s><b>WestminsterHour</b></a></p>",[],['WestminsterHour'],False,[],,4,0,0,False,False,,[],neither,05
203,203,203,josephd26153186,joseph dowling,1005563739846991878,1129726163037949952,/josephd26153186/status/1129726163037949952,2019-05-18 12:31:21,1558182681,"Conservative MPs who defied the peoples vote to leave the EU. Philip Lee.Antoinette Sandbach,Caroline Spelman,Ed Vaizey,Heidi Allen,Mark Pawsey,Jonathon Djanogly,Amber Rudd,Anna Soubry,Pino Dontrust.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Conservative MPs who defied the peoples vote to leave the EU. Philip Lee.Antoinette Sandbach,<strong>Caroline Spelman</strong>,Ed Vaizey,Heidi Allen,Mark Pawsey,Jonathon Djanogly,Amber Rudd,Anna Soubry,Pino Dontrust.</p>",[],[],False,[],,0,0,1,True,False,,[],neither,05
204,204,204,jeffmoz101,jeffrey morris,2380853131,1161759302564143104,/jeffmoz101/status/1161759302564143104,2019-08-14 21:59:36,1565819976,Yes Caroline spelman also on the list Jack DromeyÃ¢ÂÂs partner in crime donÃ¢ÂÂt follow their constituency vote https://twitter.com/PetroNicolaides/status/1161694402135384065ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Yes <strong>Caroline spelman</strong> also on the list Jack DromeyÃ¢ÂÂs partner in crime donÃ¢ÂÂt follow their constituency vote <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/PetroNicolaides/status/1161694402135384065"" dir=""ltr"" href=""https://t.co/rR3afuILfB"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/PetroNicolaides/status/1161694402135384065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/PetroNicolaide</span><span class=""invisible"">s/status/1161694402135384065</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/PetroNicolaides/status/1161694402135384065'],[],False,[],,0,0,0,False,False,,[],neither,08
205,205,205,mbeevor,Matthew Beevor,18740376,1161758620444450817,/mbeevor/status/1161758620444450817,2019-08-14 21:56:54,1565819814,Why's he sent it to Caroline Spelman?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why's he sent it to <strong>Caroline Spelman</strong>?</p>",[],[],False,[],,0,0,0,False,True,1.1617519097887826e+18,"[{'screen_name': 'jeremycorbyn', 'user_id': '117777690'}]",neither,08
206,206,206,Norman24383615,Norman,879309855693123584,1161701759317942275,/Norman24383615/status/1161701759317942275,2019-08-14 18:10:57,1565806257,"10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, Caroline Spelman, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, <strong>Caroline Spelman</strong>, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.</p>",[],[],False,[],,0,0,0,False,True,1.1613827899226112e+18,"[{'screen_name': 'Steven_Swinford', 'user_id': '224568664'}]",neither,08
207,207,207,Norman24383615,Norman,879309855693123584,1161701407470342144,/Norman24383615/status/1161701407470342144,2019-08-14 18:09:33,1565806173,"10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, Caroline Spelman, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, <strong>Caroline Spelman</strong>, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.</p>",[],[],False,[],,1,0,0,False,True,1.1615265567637957e+18,"[{'screen_name': 'HuwMerriman', 'user_id': '2902930059'}, {'screen_name': 'DavidGauke', 'user_id': '2230539338'}, {'screen_name': 'PhilipHammondUK', 'user_id': '2653613168'}]",neither,08
208,208,208,Chattatollah,Chattatollah 1875,1124544184973713408,1161689747493969921,/Chattatollah/status/1161689747493969921,2019-08-14 17:23:13,1565803393,My MP Caroline Spelman is on that list. Never again will she receive my vote or that of many of my friends and neighbours. pic.twitter.com/WMJsevbjT6,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My MP <strong>Caroline Spelman</strong> is on that list. Never again will she receive my vote or that of many of my friends and neighbours. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WMJsevbjT6"">pic.twitter.com/WMJsevbjT6</a></p>",[],[],True,['https://pbs.twimg.com/media/EB8mqsBXkAEIOy-.jpg'],,18,7,0,False,True,1.161576073324372e+18,"[{'screen_name': 'mollygiles2015', 'user_id': '2800422628'}]",offensive_language,08
209,209,209,OneoffgemsClair,The clock is ticking,2852584047,1161658177869553664,/OneoffgemsClair/status/1161658177869553664,2019-08-14 15:17:46,1565795866,"Dame Caroline Spelman
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dame <strong>Caroline Spelman</strong>
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine</p>",[],[],False,[],,0,0,0,False,False,,[],neither,08
210,210,210,Norman24383615,Norman,879309855693123584,1161647862347964417,/Norman24383615/status/1161647862347964417,2019-08-14 14:36:47,1565793407,"10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, Caroline Spelman, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">10 of these MPÃ¢ÂÂs constituencyÃ¢ÂÂs voted to leave Rory Stewart , David Lidington, Margot James, Sam Gyimah, <strong>Caroline Spelman</strong>, Simon Hoare, Alistair Burt, Alberto Costa, Richard Harrington, Tom Tugendhat how some had the title Right honourable is unbelievable.</p>",[],[],False,[],,1,0,0,False,True,1.1615552387777004e+18,"[{'screen_name': 'SteveBakerHW', 'user_id': '15157283'}, {'screen_name': 'BorisJohnson', 'user_id': '3131144855'}]",neither,08
211,211,211,GarethParris,Gareth Parris Ã¢ÂÂ,15018908,1160930952866095106,/GarethParris/status/1160930952866095106,2019-08-12 15:08:02,1565622482,Thank you Dame Caroline Spelman from myself and my family.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you Dame <strong>Caroline Spelman</strong> from myself and my family.</p>",[],[],False,[],,17,8,0,False,True,1.1609282510252974e+18,"[{'screen_name': 'spelmanc', 'user_id': '453133872'}, {'screen_name': 'sajidjavid', 'user_id': '20052899'}]",neither,08
212,212,212,JamessReality,Ã¢Â­ÂÃ°ÂÂÂ¨Ã¢ÂÂÃ°ÂÂÂ» JamessRealityÃ°ÂÂÂ»Ã¢Â­ÂÃ¢ÂÂ¢,3117674405,1160877357261033474,/JamessReality/status/1160877357261033474,2019-08-12 11:35:04,1565609704,"Haha. 

The same way that 

caroline spelman (Tory) &  jack dromey (Labour) are.

Are you suggesting that people can't be friends and be in different political parties? 

Really?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Haha. 

The same way that 

<strong>caroline spelman</strong> (Tory) &amp;  jack dromey (Labour) are.

Are you suggesting that people can't be friends and be in different political parties? 

Really?</p>",[],[],False,[],,0,0,0,False,True,1.160609257231999e+18,"[{'screen_name': 'riadach', 'user_id': '224226789'}, {'screen_name': 'ish_moore', 'user_id': '1095412100757901313'}]",neither,08
