,Unnamed: 0,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech
10,10,gavindjharper,Gavin D. J. Harper #FBPE,15604825,1156325265095766017,/gavindjharper/status/1156325265095766017,2019-07-30 22:06:41,1564524401,Energetic & interesting talk by Dame Caroline Spelman @spelmanc @ Meriden @Rotary Club. Optimism about UK's capability for #Cleantech innovation & investment in W. Mids inc. @FaradayInst but also continuing work with @JackDromeyMP to highlight #Brexit auto supply chain challengespic.twitter.com/P1u2AQF6WD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Energetic &amp; interesting talk by <strong>Dame</strong> <strong>Caroline Spelman</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""453133872"" dir=""ltr"" href=""/spelmanc""><s>@</s><b>spelmanc</b></a> @ Meriden <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""4432431"" dir=""ltr"" href=""/Rotary""><s>@</s><b>Rotary</b></a> Club. Optimism about UK's capability for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cleantech?src=hash""><s>#</s><b>Cleantech</b></a> innovation &amp; investment in W. Mids inc. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""877933416716611589"" dir=""ltr"" href=""/FaradayInst""><s>@</s><b>FaradayInst</b></a> but also continuing work with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""387054267"" dir=""ltr"" href=""/JackDromeyMP""><s>@</s><b>JackDromeyMP</b></a> to highlight <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brexit?src=hash""><s>#</s><b>Brexit</b></a> auto supply chain challenges<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/P1u2AQF6WD"">pic.twitter.com/P1u2AQF6WD</a></p>",[],"['Cleantech', 'Brexit']",True,['https://pbs.twimg.com/media/EAwXqtNXYAAXnKZ.jpg'],,1,1,1,True,False,,[],neither
11,11,gavindjharper,Gavin D. J. Harper #FBPE,15604825,1156325265095766017,/gavindjharper/status/1156325265095766017,2019-07-30 22:06:41,1564524401,Energetic & interesting talk by Dame Caroline Spelman @spelmanc @ Meriden @Rotary Club. Optimism about UK's capability for #Cleantech innovation & investment in W. Mids inc. @FaradayInst but also continuing work with @JackDromeyMP to highlight #Brexit auto supply chain challengespic.twitter.com/P1u2AQF6WD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Energetic &amp; interesting talk by <strong>Dame</strong> <strong>Caroline Spelman</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""453133872"" dir=""ltr"" href=""/spelmanc""><s>@</s><b>spelmanc</b></a> @ Meriden <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""4432431"" dir=""ltr"" href=""/Rotary""><s>@</s><b>Rotary</b></a> Club. Optimism about UK's capability for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Cleantech?src=hash""><s>#</s><b>Cleantech</b></a> innovation &amp; investment in W. Mids inc. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""877933416716611589"" dir=""ltr"" href=""/FaradayInst""><s>@</s><b>FaradayInst</b></a> but also continuing work with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""387054267"" dir=""ltr"" href=""/JackDromeyMP""><s>@</s><b>JackDromeyMP</b></a> to highlight <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Brexit?src=hash""><s>#</s><b>Brexit</b></a> auto supply chain challenges<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/P1u2AQF6WD"">pic.twitter.com/P1u2AQF6WD</a></p>",[],"['Cleantech', 'Brexit']",True,['https://pbs.twimg.com/media/EAwXqtNXYAAXnKZ.jpg'],,1,1,1,True,False,,[],neither
12,12,OneoffgemsClair,The clock is ticking,2852584047,1161658177869553664,/OneoffgemsClair/status/1161658177869553664,2019-08-14 15:17:46,1565795866,"Dame Caroline Spelman
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Dame</strong> <strong>Caroline Spelman</strong>
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine</p>",[],[],False,[],,0,0,0,False,False,,[],neither
13,13,GarethParris,Gareth Parris â,15018908,1160930952866095106,/GarethParris/status/1160930952866095106,2019-08-12 15:08:02,1565622482,Thank you Dame Caroline Spelman from myself and my family.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <strong>Dame</strong> <strong>Caroline Spelman</strong> from myself and my family.</p>",[],[],False,[],,17,8,0,False,True,1.1609282510252974e+18,"[{'screen_name': 'spelmanc', 'user_id': '453133872'}, {'screen_name': 'sajidjavid', 'user_id': '20052899'}]",neither
14,14,deletedbyMPs,Tweets MPs Delete,1066949670,1159225926187704323,/deletedbyMPs/status/1159225926187704323,2019-08-07 22:12:52,1565215972,"DT Sir Robert Syms MP: RT Daniel Moylan: You see the damage done by a cheap vote for a silly motion from Dame Caroline Spelman MP - all the wrong signals sent to EU, PM undermâ¦ http://pltwps.it/_V59DjnoÂ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DT Sir Robert Syms MP: RT Daniel Moylan: You see the damage done by a cheap vote for a silly motion from <strong>Dame</strong> <strong>Caroline Spelman</strong> MP - all the wrong signals sent to EU, PM undermâ¦ <a class=""twitter-timeline-link"" data-expanded-url=""http://pltwps.it/_V59Djno"" dir=""ltr"" href=""https://t.co/AltrRZxj3X"" rel=""nofollow noopener"" target=""_blank"" title=""http://pltwps.it/_V59Djno""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pltwps.it/_V59Djno</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">Â </span></span></a></p>",['http://pltwps.it/_V59Djno'],[],False,[],,0,0,0,False,False,,[],neither
15,15,OneoffgemsClair,The clock is ticking,2852584047,1161658177869553664,/OneoffgemsClair/status/1161658177869553664,2019-08-14 15:17:46,1565795866,"Dame Caroline Spelman
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Dame</strong> <strong>Caroline Spelman</strong>
Anne Milton
Alberto Costa
Stephen Hammond
Richard Harrington
Simon Hoare
Alistair Burt
Margot James 
Richard Benyon
Steve Brine</p>",[],[],False,[],,0,0,0,False,False,,[],neither
16,16,GarethParris,Gareth Parris â,15018908,1160930952866095106,/GarethParris/status/1160930952866095106,2019-08-12 15:08:02,1565622482,Thank you Dame Caroline Spelman from myself and my family.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <strong>Dame</strong> <strong>Caroline Spelman</strong> from myself and my family.</p>",[],[],False,[],,17,8,0,False,True,1.1609282510252974e+18,"[{'screen_name': 'spelmanc', 'user_id': '453133872'}, {'screen_name': 'sajidjavid', 'user_id': '20052899'}]",neither
17,17,deletedbyMPs,Tweets MPs Delete,1066949670,1159225926187704323,/deletedbyMPs/status/1159225926187704323,2019-08-07 22:12:52,1565215972,"DT Sir Robert Syms MP: RT Daniel Moylan: You see the damage done by a cheap vote for a silly motion from Dame Caroline Spelman MP - all the wrong signals sent to EU, PM undermâ¦ http://pltwps.it/_V59DjnoÂ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DT Sir Robert Syms MP: RT Daniel Moylan: You see the damage done by a cheap vote for a silly motion from <strong>Dame</strong> <strong>Caroline Spelman</strong> MP - all the wrong signals sent to EU, PM undermâ¦ <a class=""twitter-timeline-link"" data-expanded-url=""http://pltwps.it/_V59Djno"" dir=""ltr"" href=""https://t.co/AltrRZxj3X"" rel=""nofollow noopener"" target=""_blank"" title=""http://pltwps.it/_V59Djno""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pltwps.it/_V59Djno</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible"">Â </span></span></a></p>",['http://pltwps.it/_V59Djno'],[],False,[],,0,0,0,False,False,,[],neither
18,18,SimonIckeUK,Simon Icke,1888089290,1125257336598290432,/SimonIckeUK/status/1125257336598290432,2019-05-06 04:33:49,1557117229,"#Tory #MPs to target to #StopHs2 on route: Boris Johnson, David Gauke, Dominic Grieve, Nick Hurd, Dame Cheryl Gillian, David Lidington, John Bercow (Speaker) Andrea Leadsome, Craig Tracey, Dame Caroline Spelman, Jeremy Wright, Esther McVey & others Liz Truss, David Davis, R.Mogg","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Tory?src=hash""><s>#</s><b>Tory</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MPs?src=hash""><s>#</s><b>MPs</b></a> to target to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StopHs2?src=hash""><s>#</s><b>StopHs2</b></a> on route: Boris Johnson, David Gauke, Dominic Grieve, Nick Hurd, <strong>Dame</strong> Cheryl Gillian, David Lidington, John Bercow (Speaker) Andrea Leadsome, Craig Tracey, <strong>Dame</strong> <strong>Caroline Spelman</strong>, Jeremy Wright, Esther McVey &amp; others Liz Truss, David Davis, R.Mogg</p>",[],"['Tory', 'MPs', 'StopHs2']",False,[],,1,1,0,False,False,,[],neither
19,19,FollowEmbrace,EmbracetheMiddleEast,425796139,1123508297129189376,/FollowEmbrace/status/1123508297129189376,2019-05-01 08:43:46,1556700226,"Today, weâre in Parliament to celebrate the Christian presence in the Middle East.

With thanks to the Second Church Estates Commissioner, Rt Hon Dame Caroline Spelman MP @spelmanc who has invited us to take part in her Parliamentary Reception.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today, weâre in Parliament to celebrate the Christian presence in the Middle East.

With thanks to the Second Church Estates Commissioner, Rt Hon <strong>Dame</strong> <strong>Caroline Spelman</strong> MP <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""453133872"" dir=""ltr"" href=""/spelmanc""><s>@</s><b>spelmanc</b></a> who has invited us to take part in her Parliamentary Reception.</p>",[],[],False,[],,5,4,2,True,False,,[],neither
