,Unnamed: 0,Unnamed: 0.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
10,704,704,darkfarces,Simon - the Humbug Penguin Ã°ÂÂÂ¬Ã°ÂÂÂ§ (IFB),2870350781,1142503781785047040,/darkfarces/status/1142503781785047040,2019-06-22 18:45:02,1561229102,Dominic Grieve is a sad example of what is wrong with our democracy. He does not speak for the majority of the population and is doing irreversible damage to the UK and our prosperity.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Dominic Grieve</strong> is a sad example of what is wrong with our democracy. He does not speak for the majority of the population and is doing irreversible damage to the UK and our prosperity.</p>",[],[],False,[],,16,7,1,True,True,1.1423260783101788e+18,"[{'screen_name': 'ShippersUnbound', 'user_id': '16133363'}]",neither,06
11,8892,8892,NulaTweets,Nula,4727351657,1185680903177195520,/NulaTweets/status/1185680903177195520,2019-10-19 22:15:30,1571523330,"So rare to see Dominic Grieve smile. He seemed happy today!

Are there more videos of the march?

Would love to see/hear the speeches!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So rare to see <strong>Dominic Grieve</strong> smile. He seemed happy today!

Are there more videos of the march?

Would love to see/hear the speeches!</p>",[],[],False,[],,3,0,2,True,True,1.1856030788563476e+18,"[{'screen_name': 'Haggis_UK', 'user_id': '351784239'}, {'screen_name': 'JulesWordsmith', 'user_id': '721360616347299840'}]",neither,10
12,96,96,MarkSlater5,Markey #NO2ID #No2VoterID #PresumptionOfInnocence,394985670,1126170681727705089,/MarkSlater5/status/1126170681727705089,2019-05-08 17:03:08,1557334988,"Also, Gavin Esler is Dominic Grieve without the tweed and noblesse oblige. 

(Which makes me think they are actually capable of change, because they've made me feel sorry for Dominic Grieve!)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also, Gavin Esler is <strong>Dominic Grieve</strong> without the tweed and noblesse oblige. 

(Which makes me think they are actually capable of change, because they've made me feel sorry for <strong>Dominic Grieve</strong>!)</p>",[],[],False,[],,0,0,0,False,True,1.1261095939926056e+18,"[{'screen_name': 'SocialM85897394', 'user_id': '879333486724861952'}]",neither,05
13,3118,3118,manda_kenwrick,Magic Ferret Ã°ÂÂÂªÃ°ÂÂÂºÃ°ÂÂÂ·Ã°ÂÂÂªÃ¢ÂÂ«Ã¯Â¸Â #Revoker #FBPE,1926868448,1159508758336278529,/manda_kenwrick/status/1159508758336278529,2019-08-08 16:56:45,1565283405,"ItÃ¢ÂÂs the baggage problem. Less able, but Caroline carries less baggage.  @EdDavey, Dominic Grieve, or @Keir_Starmer are all far better in terms of experience and knowledge, etc.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ItÃ¢ÂÂs the baggage problem. Less able, but Caroline carries less baggage.  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""37944436"" dir=""ltr"" href=""/eddavey""><s>@</s><b>EdDavey</b></a>, <strong>Dominic Grieve</strong>, or <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2425571623"" dir=""ltr"" href=""/Keir_Starmer""><s>@</s><b>Keir_Starmer</b></a> are all far better in terms of experience and knowledge, etc.</p>",[],[],False,[],,1,0,0,False,True,1.159148382998471e+18,"[{'screen_name': 'RosChappell', 'user_id': '442976787'}, {'screen_name': 'thehydrogenans', 'user_id': '1284239491'}]",neither,08
14,2388,2388,RobAnthony01,Rob Anthony Ã°ÂÂÂ¶,136638934,1139212777145454595,/RobAnthony01/status/1139212777145454595,2019-06-13 16:47:46,1560444466,"Dominic Grieve is not the Chancellor. It's Philip Hammond, who hasn't been deselected.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Dominic Grieve</strong> is not the Chancellor. It's Philip Hammond, who hasn't been deselected.</p>",[],[],False,[],,0,0,0,False,True,1.1390551304966472e+18,"[{'screen_name': 'lady_kurlz', 'user_id': '1072608042116624384'}, {'screen_name': 'SocialM85897394', 'user_id': '879333486724861952'}]",neither,06
15,4812,4812,CllrSBurrell,Stephen Burrell,343048039,1189540078990843904,/CllrSBurrell/status/1189540078990843904,2019-10-30 13:50:30,1572443430,"Any party requires loyalty to the whip, otherwise what is the point of taking that whip? As for Boris, he is a classical Liberal and you know it Stephen.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Any party requires loyalty to the whip, otherwise what is the point of taking that whip? As for Boris, he is a classical Liberal and you know it Stephen.</p>",[],[],False,[],,0,0,4,True,True,1.1895369006605476e+18,"[{'screen_name': 'stephen_dorrell', 'user_id': '810866590216503296'}, {'screen_name': 'sunpoliticsmids', 'user_id': '219256816'}]",neither,10
16,2954,2954,Omz2468,Omz2468,1016022128699891714,1133429252345487364,/Omz2468/status/1133429252345487364,2019-05-28 17:46:06,1559065566,"We need to provide reasoned arguments; and as Dominic Grieve always says, have a conversation. And that can be done in a respectful and civilised manner.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We need to provide reasoned arguments; and as <strong>Dominic Grieve</strong> always says, have a conversation. And that can be done in a respectful and civilised manner.</p>",[],[],False,[],,2,0,0,False,True,1.1332957901207348e+18,"[{'screen_name': 'Omz2468', 'user_id': '1016022128699891714'}, {'screen_name': 'StuartBudd1', 'user_id': '286332390'}, {'screen_name': 'lisanandy', 'user_id': '94701778'}]",neither,05
17,3527,3527,Geoff_McGivern,Geoff McGivern,878291073226993664,1176253114095230976,/Geoff_McGivern/status/1176253114095230976,2019-09-23 21:52:50,1569275570,Good if Dominic Grieve could cross-examine.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good if <strong>Dominic Grieve</strong> could cross-examine.</p>",[],[],False,[],,1,0,0,False,True,1.1762137643387904e+18,"[{'screen_name': 'MadameGilflurt', 'user_id': '1551344664'}]",neither,09
18,4022,4022,BickhamEdward,Edward Bickham,703328929889841153,1162863682533150722,/BickhamEdward/status/1162863682533150722,2019-08-17 23:08:01,1566083281,"Dominic Grieve is a traditional Tory to his fingertips. He is mild, sparing and precise in his use of language. He sees a clear and present danger to our national politics from populism and adoption of a Trumpian disregard for truth https://twitter.com/JohnOBrennan2/status/1162726369526243328ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Dominic Grieve</strong> is a traditional Tory to his fingertips. He is mild, sparing and precise in his use of language. He sees a clear and present danger to our national politics from populism and adoption of a Trumpian disregard for truth <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JohnOBrennan2/status/1162726369526243328"" dir=""ltr"" href=""https://t.co/VZmV7zvCmv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JohnOBrennan2/status/1162726369526243328""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JohnOBrennan2/</span><span class=""invisible"">status/1162726369526243328</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/JohnOBrennan2/status/1162726369526243328'],[],False,[],,96,35,4,True,False,,[],neither,08
19,510,510,3Warum,Brummhase,492847307,1142849410520535040,/3Warum/status/1142849410520535040,2019-06-23 17:38:27,1561311507,"Der Tory-Abgeordnete Dominic Grieve droht ganz offen:""Wenn d.neue Premier ankÃÂ¼ndigt,d. er d. Land auf eine magische Wundertour mitnimmt,bei d.wir am 31.10.aus d. EU fallen, dann wird er wohl nicht lange ÃÂ¼berleben."" ÃÂ https://www.zdf.de/nachrichten/heute/may-nachfolge-boris-johnson-steht-sich-selbst-im-weg-100.htmlÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""de"">Der Tory-Abgeordnete <strong>Dominic Grieve</strong> droht ganz offen:""Wenn d.neue Premier ankÃÂ¼ndigt,d. er d. Land auf eine magische Wundertour mitnimmt,bei d.wir am 31.10.aus d. EU fallen, dann wird er wohl nicht lange ÃÂ¼berleben."" ÃÂ <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.zdf.de/nachrichten/heute/may-nachfolge-boris-johnson-steht-sich-selbst-im-weg-100.html"" dir=""ltr"" href=""https://t.co/aWeGyMVd2E"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.zdf.de/nachrichten/heute/may-nachfolge-boris-johnson-steht-sich-selbst-im-weg-100.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">zdf.de/nachrichten/he</span><span class=""invisible"">ute/may-nachfolge-boris-johnson-steht-sich-selbst-im-weg-100.html</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.zdf.de/nachrichten/heute/may-nachfolge-boris-johnson-steht-sich-selbst-im-weg-100.html'],[],False,[],,0,0,0,False,False,,[],neither,06
20,304,304,Williamjones00,William  Jones,276402417,1124440563229573120,/Williamjones00/status/1124440563229573120,2019-05-03 22:28:16,1556922496,"Pro-remain Tory MP Dominic Grieve spared deselection Ã¢ÂÂ for now

https://www.theguardian.com/politics/2019/may/03/pro-remain-tory-mp-dominic-grieve-spared-deselection-for-now?CMP=Share_AndroidApp_TweetÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pro-remain Tory MP <strong>Dominic Grieve</strong> spared deselection Ã¢ÂÂ for now

<a class=""twitter-timeline-link"" data-expanded-url=""https://www.theguardian.com/politics/2019/may/03/pro-remain-tory-mp-dominic-grieve-spared-deselection-for-now?CMP=Share_AndroidApp_Tweet"" dir=""ltr"" href=""https://t.co/Qr6QAro4Bh"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/politics/2019/may/03/pro-remain-tory-mp-dominic-grieve-spared-deselection-for-now?CMP=Share_AndroidApp_Tweet""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/politics/2019/</span><span class=""invisible"">may/03/pro-remain-tory-mp-dominic-grieve-spared-deselection-for-now?CMP=Share_AndroidApp_Tweet</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://www.theguardian.com/politics/2019/may/03/pro-remain-tory-mp-dominic-grieve-spared-deselection-for-now?CMP=Share_AndroidApp_Tweet'],[],False,[],,0,0,0,False,False,,[],neither,05
21,6661,6661,lynnjackson57,Lynn,1130798750,1172910530996121600,/lynnjackson57/status/1172910530996121600,2019-09-14 16:30:36,1568478636,If anyone is Ã¢ÂÂoff the railsÃ¢ÂÂ itÃ¢ÂÂs Dominic Grieve !!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If anyone is Ã¢ÂÂoff the railsÃ¢ÂÂ itÃ¢ÂÂs <strong>Dominic Grieve</strong> !!</p>",[],[],False,[],,1,0,1,True,True,1.172907069327868e+18,"[{'screen_name': 'BBCPolitics', 'user_id': '621533'}]",neither,09
22,33,33,Thecalifornias3,The California Sun,1122887851299999744,1126597544891572225,/Thecalifornias3/status/1126597544891572225,2019-05-09 21:19:20,1557436760,BREXIT REBELLION: Dominic Grieve faces calls for OUSTING as local party beginsÃÂ uprising https://thecaliforniasun.com/brexit-rebellion-dominic-grieve-faces-calls-for-ousting-as-local-party-begins-uprising/ÃÂ Ã¢ÂÂ¦pic.twitter.com/SmRh65B9gE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BREXIT REBELLION: <strong>Dominic Grieve</strong> faces calls for OUSTING as local party beginsÃÂ uprising <a class=""twitter-timeline-link"" data-expanded-url=""https://thecaliforniasun.com/brexit-rebellion-dominic-grieve-faces-calls-for-ousting-as-local-party-begins-uprising/"" dir=""ltr"" href=""https://t.co/iuX68Fm49m"" rel=""nofollow noopener"" target=""_blank"" title=""https://thecaliforniasun.com/brexit-rebellion-dominic-grieve-faces-calls-for-ousting-as-local-party-begins-uprising/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">thecaliforniasun.com/brexit-rebelli</span><span class=""invisible"">on-dominic-grieve-faces-calls-for-ousting-as-local-party-begins-uprising/</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SmRh65B9gE"">pic.twitter.com/SmRh65B9gE</a></p>",['https://thecaliforniasun.com/brexit-rebellion-dominic-grieve-faces-calls-for-ousting-as-local-party-begins-uprising/'],[],True,['https://pbs.twimg.com/media/D6J6fzTWwAEVwe0.jpg'],,0,0,0,False,False,,[],neither,05
23,8568,8568,SueElli16344338,Sue Ellis,1125455101575999488,1179040437253922816,/SueElli16344338/status/1179040437253922816,2019-10-01 14:28:40,1569940120,Listen: Dominic Grieve heckled at conference event https://blogs.spectator.co.uk/2019/10/listen-dominic-grieve-heckled-at-conference-event/ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Listen: <strong>Dominic Grieve</strong> heckled at conference event <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://blogs.spectator.co.uk/2019/10/listen-dominic-grieve-heckled-at-conference-event/"" dir=""ltr"" href=""https://t.co/XritmlJSIQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://blogs.spectator.co.uk/2019/10/listen-dominic-grieve-heckled-at-conference-event/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">blogs.spectator.co.uk/2019/10/listen</span><span class=""invisible"">-dominic-grieve-heckled-at-conference-event/</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://blogs.spectator.co.uk/2019/10/listen-dominic-grieve-heckled-at-conference-event/'],[],False,[],,1,1,0,False,False,,[],neither,10
