,date,name,tweet,stance
90,02,Heidi Allen,🙌🏻,irrelevant
91,02,Heidi Allen,Thank you for coming and sharing this Ben,stay
92,02,Heidi Allen,A good MP can do more than one thing,leave
93,02,Heidi Allen,I totally understand that,stay
94,02,Heidi Allen,Taxi and private hire drivers to face enhanced checks to protect the vulnerable http://www.bbc.co.uk/news/uk-47205790 …,irrelevant
95,02,Heidi Allen,"I have secured a meeting with the legislative team at No.10 to review the law on hare coursing. Our @PCCCambs @SouthCambsCops need stronger powers to deal with this vile crime. @JDjanogly , @ShaileshVara , @DanielZeichner @BBCCambs @Cambslive @CambridgeIndy @roystoncrow",no sentiment
96,02,Heidi Allen,Sending my love to you and your family xxx,stay
97,02,Heidi Allen,You ladies are a crack team!,stay
98,02,Heidi Allen,As I've said all along - country and constituents always first.,stay
99,02,Heidi Allen,I have no idea,stay
100,02,Heidi Allen,Great move @AmberRuddHR  https://www.telegraph.co.uk/politics/2019/02/09/bosses-gamble-workers-pensions-will-end-behind-bars/?WT.mc_id=tmg_share_tw … via @Telegraph,leave
101,02,Heidi Allen,And I’ve been telling @GavinBarwell and @JulianSmithUK repeatedly https://twitter.com/Anna_Soubry/status/1094368851503050752 …,leave
102,02,Heidi Allen,Telling these Ministers they need to vote with us on Thursday,stay
103,02,Heidi Allen,"It is completely irresponsible to keep delaying, sensible Ministers who are worried, MUST step up this week. Parliament can find a way forward & end the no deal risk if given the opportunity, but we backbenchers can’t do it w’out their support. They know who they are. Country 1st https://twitter.com/tnewtondunn/status/1094545850263617536 …",leave
104,02,Heidi Allen,"I can try - though it is in @DanielZeichner ‘s constituency, not mine.",stay
105,02,Heidi Allen,PMBs always happen on Fridays- Gov controls the timetable,leave
106,02,Heidi Allen,🙃,leave
107,02,Heidi Allen,🌳,leave
108,02,Heidi Allen,I think taking camera crews with us might help with persuasion,stay
109,02,Heidi Allen,🤫,leave
110,02,Heidi Allen,🙀,leave
111,02,Heidi Allen,Crumbs....,irrelevant
112,02,Heidi Allen,If I’m invited! 🤗 ✂️,irrelevant
113,02,Heidi Allen,"We’d love to, but Gov only allows us Fridays for PMBs. Time is minimised on purpose.",leave
114,02,Heidi Allen,🤢,leave
115,02,Heidi Allen,🙀,leave
116,02,Heidi Allen,"It has been awful, I agree - pls can you email me with specifics, so I can relay to HE?",no sentiment
117,02,Heidi Allen,"Utterly unacceptable behaviour. They say the Conservative party is a broad church, but there’s no aisle wide enough to have both him and I in it https://twitter.com/alexwickham/status/1093851869133324288 …",leave
118,02,Heidi Allen,☺️,irrelevant
119,02,Heidi Allen,"Humbled by the awesome community you have there - and you young lady, are going places!!!!",stay
120,02,Heidi Allen,Thank you for inviting us! Need to get me a 🌈 scarf!!,leave
121,02,Heidi Allen,It is completely unreasonable,stay
122,02,Heidi Allen,Pls can you email me so I can contact A14 team directly?,no sentiment
123,02,Heidi Allen,Pls do email me and I can fill you in,no sentiment
124,02,Heidi Allen,"Absolutely Craig - just got in from long day of back to back meetings, and catching up with the news. Have no words to explain how bang out of order he was.",no sentiment
125,02,Heidi Allen,"Hi Elke, I am doing - pls check out my website.",no sentiment
126,02,Heidi Allen,That’s precisely why I went,leave
127,02,Heidi Allen,"It is complex, but people like you help us understand what we can do to tackle it.",leave
128,02,Heidi Allen,"Totally agree, thx David.",stay
129,02,Heidi Allen,Most definitely!,stay
130,02,Heidi Allen,Always!,stay
131,02,Heidi Allen,Thank you for coming to speak to us. :-),stay
132,02,Heidi Allen,🤕,leave
133,02,Heidi Allen,"My life? 6am-3pm Brexit , 3pm-4.30pm universal credit, 4.30pm- rest of day Brexit!",no sentiment
134,02,Heidi Allen,Thank you Sian - I know it is hard at the moment,stay
135,02,Heidi Allen,Agree - disgraceful,stay
136,02,Heidi Allen,Bit there are more responsible ways of articulating that justified anger.,leave
137,02,Heidi Allen,I utterly understand and share the anger - but talking about people going to hell is too far.,leave
138,02,Heidi Allen,"Yes, often have done",stay
139,02,Heidi Allen,Reference to hell has gone too far imho,stay
140,02,Heidi Allen,"Also true, but you can’t change that overnight",stay
141,02,Heidi Allen,Thx Ryan!,irrelevant
142,02,Heidi Allen,"Totally agree with @CSkidmoreUK £30k does not reflect the reality of salaries in the tech/science and vital healthcare sectors. Post-Brexit salary caps for EU workers will be ‘detrimental’ to science, minister warns https://www.independent.co.uk/news/uk/politics/brexit-science-eu-workers-30k-cap-research-chris-skidmore-technology-a8755036.html …",irrelevant
143,02,Heidi Allen,Councillors should reply to residents imho,stay
144,02,Heidi Allen,My absolute pleasure - you have an incredibly commited team in Cambridge!,stay
145,02,Heidi Allen,"You have an amazing service there, totally supportive for anyone who needs you.",leave
146,02,Heidi Allen,Submit your views on the East West Rail consultation! https://www.heidisouthcambs.co.uk/news/heidi-allen-mp-urges-residents-submit-east-west-rail-consultation …,leave
147,02,Heidi Allen,Absolutely right @Richard4Watford https://www.theguardian.com/politics/2019/feb/02/brexiters-deal-uk-firms-uncertainty-britain-european-union-business-sector?CMP=share_btn_tw …,irrelevant
148,02,Heidi Allen,Night night all!,no sentiment
149,02,Heidi Allen,😻😻,irrelevant
150,02,Heidi Allen,"Hmmm, it’s almost as if those of us who voted against the Brady amendment knew this might be the case... https://twitter.com/NickBoles/status/1092131189610156032 …",leave
151,02,Heidi Allen,Thank you for clarifying Sabine - as many of us thought. 👊 https://twitter.com/WeyandSabine/status/1092102169422192640 …,stay
152,02,Heidi Allen,You’ve a bit of time on your hands now Keith?!,stay
153,02,Heidi Allen,What are your opening hours at the mo?,no sentiment
154,02,Heidi Allen,"Hi Chris, we absolutely know this is coming- it’s why Hunt has been hinting at Art 50 being extended. This legislation offers both challenges and ‘opportunities’",leave
155,01,Heidi Allen,Have your say on the BBC consultation on over 75 TV licences!… https://heidisouthcambs-admin.conservativewebsites.org.uk/news/heidi-allen-mp-urges-constituents-have-their-say-bbc-consultation …,leave
156,01,Heidi Allen,I am doing,stay
157,01,Heidi Allen,You were utterly brilliant Beth!,stay
158,01,Heidi Allen,Loud and clear,irrelevant
159,01,Heidi Allen,Eh?!,irrelevant
160,01,Heidi Allen,I didn’t,stay
161,01,Heidi Allen,I’m afraid @tnewtondunn is right #RightToVote https://twitter.com/tnewtondunn/status/1090395389872783360 …,leave
162,01,Heidi Allen,"It shames us, and crashing out with no deal will make things so much harder for the vulnerable.",stay
163,01,Heidi Allen,Need help with stopping no deal Brexit - are you available? #righttovote https://twitter.com/TfL/status/1090357682593325057 …,leave
164,01,Heidi Allen,My votes tonight will be in the best interests of my constituents and my country. I was elected to safeguard their security and economic wellbeing and nothing that falls short of that will do.,stay
165,01,Heidi Allen,🙀,leave
166,01,Heidi Allen,See my timeline,no sentiment
167,01,Heidi Allen,Dominic Grieve is utterly right - his amendment gives Parliament time and space to find an agreed way forward. We must vote for it today.,leave
168,01,Heidi Allen,Maybe,no sentiment
169,01,Heidi Allen,Amendments picked and how I’ll be voting pic.twitter.com/M7jM6V2d8m,leave
170,01,Heidi Allen,Working on it..,no sentiment
171,01,Heidi Allen,True,no sentiment
172,01,Heidi Allen,You’re not joking!!,irrelevant
173,01,Heidi Allen,🙀,leave
174,01,Heidi Allen,No,no sentiment
175,01,Heidi Allen,😺,leave
176,01,Heidi Allen,Brexit - where we are up to and the amendments tomorrow https://www.heidisouthcambs.co.uk/28th-january-2019-brexit-update-heidi-allen-mp …,leave
177,01,Heidi Allen,Not my area I’m afraid,stay
178,01,Heidi Allen,Hi Anne!,no sentiment
179,01,Heidi Allen,Thx Doug,irrelevant
180,01,Heidi Allen,Thx Julie,irrelevant
181,01,Heidi Allen,Thx Abby,irrelevant
182,01,Heidi Allen,I contributed to the report,stay
183,01,Heidi Allen,Please do email me!,no sentiment
184,01,Heidi Allen,"Brexit: Case for free votes for MPs, says cabinet minister Gauke http://www.bbc.co.uk/news/uk-politics-47012523 …",stay
185,01,Heidi Allen,I've backed an amendment to the Agriculture Bill to ban the live export of animals for slaughter  https://www.heidisouthcambs.co.uk/news/heidi-allen-mp-backs-amendment-agriculture-bill-ban-live-export-animals-slaughter …,leave
186,01,Heidi Allen,Nooooo!!! So close!,irrelevant
187,01,Heidi Allen,Hardly what you’d call unanimous support for the Gov is it?,no sentiment
188,01,Heidi Allen,Thank you for coming with us yesterday - and so the trolling begins!!!,no sentiment
189,01,Heidi Allen,National security will take 'years' to rebuild in event of 'no-deal' Brexit https://news.sky.com/story/national-security-will-be-severely-weakened-in-no-deal-brexit-former-security-chiefs-11616825 …,leave
190,01,Heidi Allen,Because we need a ‘safe’ place for Conservatives to ‘come out’,no sentiment
191,01,Heidi Allen,Thank you for letting us visit - really powerful evidence of what needs to change.,no sentiment
192,01,Heidi Allen,Totally agree! @AmberRuddHR,stay
193,01,Heidi Allen,Thank you for your powerful testimony,stay
194,01,Heidi Allen,Absolutely right!,stay
195,01,Heidi Allen,But what the public are being offered now is a world away from that which they were promised. We’re not seeking to re run the same referendum not ask the same question - we want to check people are content with the actual deal now on the table,leave
196,01,Heidi Allen,Yes he chooses them.,leave
197,01,Heidi Allen,"Amendments on Tuesday should deal with 
‘No deal’",undecided
198,01,Heidi Allen,"No, it’s about the political declaration for me.",no sentiment
199,01,Heidi Allen,The futility of the no-deal Brexit bluff  https://blogs.spectator.co.uk/2019/01/the-futility-of-the-no-deal-brexit-bluff/ … @RightToVote_UK #RightToVote,leave
200,01,Heidi Allen,"Well, you must have access to data and analysis that I don’t then. Positive thinking won’t be enough.",no sentiment
201,01,Heidi Allen,"It’s because of our pride in our country  that we want to protect the economy and people’s livelihoods. You know me Jess, I wouldn’t advocate something that I thought would harm us.",leave
202,01,Heidi Allen,There must be remain too,stay
203,01,Heidi Allen,And there we have it - why no deal will be utterly disastrous for our economy. We must give people  the #RightToVote @RightToVote_UK https://twitter.com/darrenpjones/status/1088341075318718464 …,leave
204,01,Heidi Allen,Just the one,stay
205,01,Heidi Allen,"Alas, welcome to our world...",stay
206,01,Heidi Allen,"Ha, rumbled!!!! Had a really lovely meal, thank you, will def be back!",no sentiment
207,01,Heidi Allen,"Don't forget - if you want to talk to @SouthCambsCops and @PCCCambs about policing, we are holding a public meeting tomorrow night 7-9pm in Swavesey  https://twitter.com/PCCCambs?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor …",irrelevant
208,01,Heidi Allen,Home visits should be made available if the person can’t travel.,stay
209,01,Heidi Allen,Can you email me pls Kathryn? Not sure I follow your Q...,no sentiment
210,01,Heidi Allen,It’s not about the whip - it’s about support from the labour front bench. Or lack of.,no sentiment
211,01,Heidi Allen,Can’t disagree with that!!,irrelevant
212,01,Heidi Allen,"Pls email me Doug with specifics, bit complex for Twitter!",no sentiment
213,01,Heidi Allen,My name is already on it,stay
214,01,Heidi Allen,"OMG, yes, yes, yes! I was wondering how on earth to get in touch with you! Pls can you email me? Heidi.allen.mp@parliament.uk",stay
215,01,Heidi Allen,"And skip the ice and peanuts..... do not dilute. I repeat, do not dilute!",irrelevant
216,01,Heidi Allen,"Top tip, from one who knows.... keep close to the drinks trolley!",stay
217,01,Heidi Allen,"I’m trying really hard to keep my response civil, so think it best I just say I find Dyson’s response a smidge difficult to swallow. 🤬 https://twitter.com/SkyNewsBreak/status/1087746378590232577 …",irrelevant
218,01,Heidi Allen, https://www.thetimes.co.uk/article/right-turn-will-take-tories-into-the-wilderness-bn39g2zdj …,no sentiment
219,01,Heidi Allen,There are some cross party amdts I will be supporting. Just waiting for them to be tabled/published,stay
220,01,Heidi Allen,I wasn’t!,stay
221,01,Heidi Allen,🙊,leave
222,01,Heidi Allen,We are! She isn’t!,leave
223,01,Heidi Allen,"Um, no it isn’t.",undecided
224,01,Heidi Allen,Totally agree! Disrespectful to the people of Ireland and NI,stay
225,01,Heidi Allen,Can you think of one for me pls?!,no sentiment
226,01,Heidi Allen,"Disappointed that the PM has not contacted those of us who have concerns regarding the weakness of the non binding political declaration. It’s not just about the backstop, DUP and the ERG. We represent the fears of millions of constituents, don’t they count?",leave
227,01,Heidi Allen,I represent a heavily remain constituency,stay
228,01,Heidi Allen,If only you could spend an hour looking at the emails I receive from Cons voters in my constit. You’re wrong.,no sentiment
229,01,Heidi Allen,"Not remotely. Just being courteous and letting others speak. If leave vote would be higher, then why be scared of another vote?!",stay
230,01,Heidi Allen,"Yum, my favourite.",stay
231,01,Heidi Allen,Not Heinz,stay
232,01,Heidi Allen,Never. Ever.,stay
233,01,Heidi Allen,"It is, thank you!",stay
234,01,Heidi Allen,I’m far too badly behaved!!!,leave
235,01,Heidi Allen,🌭,leave
236,01,Heidi Allen,😻😻,irrelevant
237,01,Heidi Allen,We’ll get there in the end.... x,stay
238,01,Heidi Allen,Life’s too short!,leave
239,01,Heidi Allen,Not allowed - props apparently!,stay
240,01,Heidi Allen,They wouldn’t let me eat it! Props!,leave
241,01,Heidi Allen,Only because they wouldn’t actually let me eat it!!!!,stay
242,01,Heidi Allen,I wanted brown sauce - artistic difference with the producer,leave
243,01,Heidi Allen,I wanted brown sauce - artistic difference with the producer,leave
244,01,Heidi Allen,They wouldn’t let me!!!!,stay
245,01,Heidi Allen,Thank you Peter!!,stay
246,01,Heidi Allen,MEP calls for Article 50 to be revoked https://www.cambridgeindependent.co.uk/news/mep-calls-for-article-50-to-be-revoked-9059235/ …,stay
247,01,Heidi Allen,"I’ll be on @bbcthisweek tonight, talking about why we need a #PeoplesVote - brace yourself for #sausagegate",leave
248,01,Heidi Allen,Opinion: Our Conservative Party must now back a Final Say referendum https://www.independent.co.uk/voices/brexit-final-say-conservative-party-theresa-may-anna-soubry-heidi-allen-a8733556.html …,leave
249,01,Heidi Allen,You’re always welcome to come to a surgery if you’d like to discuss my approach to anything,irrelevant
250,01,Heidi Allen,"And you’d achieve that how, by 29 March this year ?!",leave
251,01,Heidi Allen,We are!,leave
252,01,Heidi Allen,We absolutely are - promise sincerely,stay
253,01,Heidi Allen,And that’s absolutely what we are working hard on (and have been for months and months) but it’s just a practical likelihood that deadlock will only be fixed with PV,no sentiment
254,01,Heidi Allen,But Corbyn is even less persuadable to a PV! We have to work with the options and opportunities we have.,leave
255,01,Heidi Allen,"It isn’t about pleasing us Annie, we are genuinely terrified about the risks to our economy. It totally isn’t about us at all.",stay
256,01,Heidi Allen,"Indeed it could. The point is, people would vote knowing exactly what the options are and how their choice would effect the economy. Informed consent seems sensible to me.",no sentiment
257,01,Heidi Allen,You too!!,stay
258,01,Heidi Allen,Thx Richard!,leave
259,01,Heidi Allen,"So , given the available options, what alternative route is there to a PV?",no sentiment
260,01,Heidi Allen,This is what it’s like for many MPs on Twitter,leave
261,01,Heidi Allen,"It’s not tribalism, it was an observation from the other day when he mentioned it in the Common. His backbenchers displayed no enthusiasm.",no sentiment
262,01,Heidi Allen,Cabinet ministers 'set to back second referendum which could cancel Brexit'  https://www.thesun.co.uk/news/brexit/8216511/cabinet-ministers-set-to-back-second-referendum-which-could-cancel-brexit/ …,leave
263,01,Heidi Allen,Conservative MPs launch campaign for another referendum  https://www.bbc.co.uk/news/live/46874049?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=5c4049a0bbde15067cf8033c%26Conservative%20MPs%20launch%20campaign%20for%20another%20referendum%262019-01-17T09%3A34%3A17.984Z&ns_fee=0&pinned_post_locator=urn:asset:fcb86b0f-b6a1-4dcc-99ff-a02e821c26cd&pinned_post_asset_id=5c4049a0bbde15067cf8033c&pinned_post_type=share … via @BBCNews,irrelevant
264,01,Heidi Allen,"A gov ALWAYS needs a decent opposition, especially now!!!",leave
265,01,Heidi Allen,"But we need a decent opposition, us backbenchers are doing our best!",leave
266,01,Heidi Allen,I wasn’t,stay
267,01,Heidi Allen,Hence why a decent opposition would help! Us backbencers are doing our best!!,leave
268,01,Heidi Allen,"It really isn’t party political, a country needs a decent opposition to nudge the sitting government if it is going down the wrong path. JC is not doing this, we backbenchers are.",leave
269,01,Heidi Allen,🤣🤣🤣🤣🤣,irrelevant
270,01,Heidi Allen,"If ever we needed reminding how this country needs a decent opposition, listen now to #pmqs The vote of no confidence today is as much in Jeremy Corbyn as it is our Prime Minister",leave
271,01,Heidi Allen,Pls have a look at my speech on my website Martin,no sentiment
272,01,Heidi Allen,"Love that!! Knew it was coming (I voted against), just shocked by the margin!",no sentiment
273,01,Heidi Allen,Pls see my website,no sentiment
274,01,Heidi Allen,Amazing Shrobona - you have so worked hard and are such an inspiration,stay
275,01,Heidi Allen,"Parliament was clear, the country demands a better plan. Cross party collaboration must begin in earnest today. Let’s find a way forward and put it to the people #PeopleVote https://www.heidisouthcambs.co.uk/15th-january-2019-heidi-allen-mp-speaks-debate-withdrawal-agreement …",leave
276,01,Heidi Allen,You weren’t in the voting lobby! Didn’t see that majority coming.....,no sentiment
277,01,Heidi Allen,The margin was gigantic!!! Way bigger than anyone anticipated....,stay
278,01,Heidi Allen,"Ooh, hello!",irrelevant
279,01,Heidi Allen,If only!!! No Jade Garden down here!!,no sentiment
280,01,Heidi Allen,In shock.,stay
281,01,Heidi Allen,Jeremy Corbyn’s party don’t exactly look enthusiastic at the prospect of a GE!!!,leave
282,01,Heidi Allen,Ooh no - @CambridgeUtdFC,irrelevant
283,01,Heidi Allen,One of my South Cambs constituents - and a fellow lass from West Yorkshire #proud https://twitter.com/peoplesvote_uk/status/1084875869309624320 …,stay
284,01,Heidi Allen,Genuine over sight,stay
285,01,Heidi Allen,Changed!,no sentiment
286,01,Heidi Allen,"I didn’t write anything for Ruth, she’s more than capable of drafting her own speeches as you will know. She asked my views given my heavy involvement on the @CommonsWorkPen . Smart to do your research.",no sentiment
287,01,Heidi Allen,Don’t know - depends on the speaker,irrelevant
288,01,Heidi Allen,The speech I will be making today in the #WithdrawalAgreement debate  https://www.heidisouthcambs.co.uk/heidi-allen-mp-speech-house-commons-brexit-withdrawal-agreement-vote …,no sentiment
289,01,Heidi Allen,Because it is just a game after all....,no sentiment
290,01,Heidi Allen,Just info!,no sentiment
291,01,Heidi Allen,😻,leave
292,01,Heidi Allen,"SDP is definitely protected, pls email your MP if you want further reassurance",no sentiment
293,01,Heidi Allen,My latest @southcambs newsletter is out! https://www.heidisouthcambs.co.uk/newsletter-36 ,irrelevant
294,01,Heidi Allen,And you are of course one of my south Cambs remain voters.....,stay
295,01,Heidi Allen,No - just trying to get a handle on how carefully they spend public funding,stay
296,01,Heidi Allen,Suggest you talk to my majority remain constituents first,stay
297,01,Heidi Allen,Thank you,irrelevant
