,Unnamed: 0,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech
80,80,Jdm_progressive,David Morgan,369982494.0,1.17633e+18,/Jdm_progressive/status/1176325823412023297,9/24/2019 2:41,1569292906,"Sadly Boris, Mark Lancaster, Iain Stewart - all were given a gift by those who voted to sit on the fence rather than do the right thing and #fightBrexithttps://twitter.com/SebDance/status/1176085382439624704 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Sadly Boris, <strong>Mark Lancaster</strong>, Iain Stewart - all were given a gift by those who voted to sit on the fence rather than do the right thing and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fightBrexit?src=hash""><s>#</s><b>fightBrexit</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SebDance/status/1176085382439624704"" dir=""ltr"" href=""https://t.co/USdfBI8YKF"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SebDance/status/1176085382439624704""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SebDance/statu</span><span class=""invisible"">s/1176085382439624704</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/SebDance/status/1176085382439624704'],['fightBrexithttps'],False,[],,0,0,0,False,False,,[],neither
81,81,mrjonnotweet,Mrjonno 🌱🌍 🏳️‍🌈 #FBPE ⌛💚 #VoteTactically,7.8161e+17,1.1762e+18,/mrjonnotweet/status/1176195142329544705,9/23/2019 18:02,1569261749,I just hope we have some reliable polling before the GE so I can make my decision based on who is most likely to shift Mark Lancaster in MK North. If its Labour then I just have to hope JC remains true to a PV.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just hope we have some reliable polling before the GE so I can make my decision based on who is most likely to shift <strong>Mark Lancaster</strong> in MK North. If its Labour then I just have to hope JC remains true to a PV.</p>",[],[],False,[],,1,0,0,False,True,1.17618e+18,"[{'screen_name': 'sazmeister88', 'user_id': '302938456'}]",neither
82,82,churchillk71,Karen,2778068662.0,1.17616e+18,/churchillk71/status/1176156142038396928,9/23/2019 15:27,1569252450,Milton Keynes - Mark Lancaster is my MP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Milton Keynes - <strong>Mark Lancaster</strong> is my MP</p>",[],[],False,[],,0,0,0,False,True,1.17614e+18,"[{'screen_name': 'Nickysamethy', 'user_id': '66348349'}]",neither
83,83,pulsemagazines,Pulse Magazine,92083781.0,1.17568e+18,/pulsemagazines/status/1175676021879840768,9/22/2019 7:39,1569137981,"Find out what Mark Lancaster, MP for Milton Keynes North, has been up to on P55 of this month's MK Pulse! http://bit.ly/2MPWWs2  #miltonkeynes #mp #mkpulsepic.twitter.com/Ov9WZtpcSG","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Find out what <strong>Mark Lancaster</strong>, MP for Milton Keynes North, has been up to on P55 of this month's MK Pulse! <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2MPWWs2"" dir=""ltr"" href=""https://t.co/eG6sNeATyI"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2MPWWs2""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2MPWWs2</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/miltonkeynes?src=hash""><s>#</s><b>miltonkeynes</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mp?src=hash""><s>#</s><b>mp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mkpulse?src=hash""><s>#</s><b>mkpulse</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Ov9WZtpcSG"">pic.twitter.com/Ov9WZtpcSG</a></p>",['http://bit.ly/2MPWWs2'],"['miltonkeynes', 'mp', 'mkpulsepic']",True,['https://pbs.twimg.com/media/EFDXG9YWwAAvRur.jpg'],,0,0,0,False,False,,[],neither
84,84,bradwellcommon,The View from Bradwell Common,9.22932e+17,1.17555e+18,/bradwellcommon/status/1175548476622614528,9/21/2019 23:12,1569107572,"To be fair, that’s not directly funded by MK Council and benefits people who are more likely to vote Conservative...

Are Mark Lancaster and Sam Crooks the same person? pic.twitter.com/2kkwfeHBzx","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To be fair, that’s not directly funded by MK Council and benefits people who are more likely to vote Conservative...

Are <strong>Mark Lancaster</strong> and Sam Crooks the same person? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2kkwfeHBzx"">pic.twitter.com/2kkwfeHBzx</a></p>",[],[],True,['https://pbs.twimg.com/media/EFBjGNLX4AAePKA.jpg'],,1,0,0,False,True,1.1182e+18,"[{'screen_name': '0Balaam', 'user_id': '21513566'}, {'screen_name': 'MKConservatives', 'user_id': '94840360'}, {'screen_name': 'CitiBlogMK', 'user_id': '1079854597'}]",neither
85,85,bradwellcommon,The View from Bradwell Common,9.22932e+17,1.1754e+18,/bradwellcommon/status/1175396751076986883,9/21/2019 13:09,1569071397,"I assume it must be operated by the same party official who runs Iain Stewart’s account.

Mark Lancaster seems to be made of sterner stuff though...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I assume it must be operated by the same party official who runs Iain Stewart’s account.

<strong>Mark Lancaster</strong> seems to be made of sterner stuff though...</p>",[],[],False,[],,0,0,0,False,True,1.17539e+18,"[{'screen_name': 'UHDDreamer', 'user_id': '2873335164'}]",neither
86,86,TickfordPark,Tickford Park School,3515455635.0,1.17508e+18,/TickfordPark/status/1175080037474869250,9/20/2019 16:11,1568995887,"In July our Year 3 children wrote to Mark Lancaster after we discovered palm oil was an ingredient in our school dinners. We were delighted to receive a reply, and letters to all the children who wrote to him! Thank you @MarkLancasterMK #TP4writing #TP4geographypic.twitter.com/Y2Z8lbFVYW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In July our Year 3 children wrote to <strong>Mark Lancaster</strong> after we discovered palm oil was an ingredient in our school dinners. We were delighted to receive a reply, and letters to all the children who wrote to him! Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""175005016"" dir=""ltr"" href=""/MarkLancasterMK""><s>@</s><b>MarkLancasterMK</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TP4writing?src=hash""><s>#</s><b>TP4writing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TP4geography?src=hash""><s>#</s><b>TP4geography</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Y2Z8lbFVYW"">pic.twitter.com/Y2Z8lbFVYW</a></p>",[],"['TP4writing', 'TP4geographypic']",True,"['https://pbs.twimg.com/media/EE65D-AXoAQTDW6.jpg', 'https://pbs.twimg.com/media/EE65D-AWwAAOty7.jpg']",,9,3,2,True,False,,[],neither
87,87,NATO_ACT,NATO ACT,22975123.0,1.17472e+18,/NATO_ACT/status/1174719578070536197,9/19/2019 16:19,1568909947,"NATO ACT welcomes Rt Honorable Mark Lancaster, Minister of State for the Armed Forces. 

After meeting with staff he presented the Vice Chief of Defence Staff Commendation award to Wing Commander Jonathan Millington for his contributions to the #NATO Defence Planning Process.pic.twitter.com/QZNo8FArxg","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NATO ACT welcomes Rt Honorable <strong>Mark Lancaster</strong>, Minister of State for the Armed Forces. 

After meeting with staff he presented the Vice Chief of Defence Staff Commendation award to Wing Commander Jonathan Millington for his contributions to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NATO?src=hash""><s>#</s><b>NATO</b></a> Defence Planning Process.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QZNo8FArxg"">pic.twitter.com/QZNo8FArxg</a></p>",[],['NATO'],True,"['https://pbs.twimg.com/media/EE1xLNSWwAATxMA.jpg', 'https://pbs.twimg.com/media/EE1xMHCW4AE5O19.jpg']",,12,6,0,False,False,,[],neither
88,88,jeanhoodauthor,Jean Hood #Vote4Remain #Vermin #YellowPeril,799044074.0,1.17472e+18,/jeanhoodauthor/status/1174715863494221824,9/19/2019 16:04,1568909061,"Mark Lancaster (nominative determinism if this had been 1939) is a Brexiteer. Tactical voting is logical because Labour is the lesser of the two weevils. But, under Corbyn,  only the *lesser*, and Corbyn is a weevil.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Mark Lancaster</strong> (nominative determinism if this had been 1939) is a Brexiteer. Tactical voting is logical because Labour is the lesser of the two weevils. But, under Corbyn,  only the *lesser*, and Corbyn is a weevil.</p>",[],[],False,[],,1,0,0,False,True,1.17471e+18,"[{'screen_name': 'PaoliMichele', 'user_id': '1043343001'}]",neither
89,89,mrjonnotweet,Mrjonno 🌱🌍 🏳️‍🌈 #FBPE ⌛💚 #VoteTactically,7.8161e+17,1.17685e+18,/mrjonnotweet/status/1176847265153134592,9/25/2019 13:13,1569417227,I'm happy with this if Labour is the best tactical vote to get rid of Mark Lancaster in MK North. I hope the anti tory vote is not going to be diluted by Lib Dem and Labour competing against each other.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm happy with this if Labour is the best tactical vote to get rid of <strong>Mark Lancaster</strong> in MK North. I hope the anti tory vote is not going to be diluted by Lib Dem and Labour competing against each other.</p>",[],[],False,[],,0,0,1,True,True,1.17683e+18,"[{'screen_name': 'EuroMove_MK', 'user_id': '953903598097887233'}]",neither
90,90,SpatialityJones,martin jones,2226058641.0,1.17683e+18,/SpatialityJones/status/1176825264745177088,9/25/2019 11:46,1569411982,Couldn’t agree more Mark: Lancaster to Loughborough via Aberystwyth https://twitter.com/Markiewhitehead/status/1176811151323275264 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Couldn’t agree more <strong>Mark: Lancaster</strong> to Loughborough via Aberystwyth <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Markiewhitehead/status/1176811151323275264"" dir=""ltr"" href=""https://t.co/vgxt50rSY3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Markiewhitehead/status/1176811151323275264""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Markiewhitehea</span><span class=""invisible"">d/status/1176811151323275264</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Markiewhitehead/status/1176811151323275264'],[],False,[],,0,0,0,False,False,,[],neither
91,91,SheilaDalg,Sheila Dalgleish,3845869654.0,1.17681e+18,/SheilaDalg/status/1176811303278718977,9/25/2019 10:50,1569408653,Yep him and Mark Lancaster no substance,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yep him and <strong>Mark Lancaster</strong> no substance</p>",[],[],False,[],,1,0,1,True,True,1.17679e+18,"[{'screen_name': 'BenWery', 'user_id': '153909282'}, {'screen_name': 'mk_citizen', 'user_id': '97446178'}]",neither
92,92,deletedbyMPs,Tweets MPs Delete,1066949670.0,1.17642e+18,/deletedbyMPs/status/1176421481242333189,9/24/2019 9:01,1569315712,"DT Mark Lancaster MP: RT centre:mk: Our 40th anniversary day is almost here! Join us on Wednesday 25th September at 5pm in Middleton hall for our celebrations, e… http://pltwps.it/_wEvLDYr ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">DT <strong>Mark Lancaster</strong> MP: RT centre:mk: Our 40th anniversary day is almost here! Join us on Wednesday 25th September at 5pm in Middleton hall for our celebrations, e… <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://pltwps.it/_wEvLDYr"" dir=""ltr"" href=""https://t.co/UG7Xqr3XPe"" rel=""nofollow noopener"" target=""_blank"" title=""http://pltwps.it/_wEvLDYr""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">pltwps.it/_wEvLDYr</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://pltwps.it/_wEvLDYr'],[],False,[],,0,0,0,False,False,,[],neither
93,93,Jdm_progressive,David Morgan,369982494.0,1.17633e+18,/Jdm_progressive/status/1176325823412023297,9/24/2019 2:41,1569292906,"Sadly Boris, Mark Lancaster, Iain Stewart - all were given a gift by those who voted to sit on the fence rather than do the right thing and #fightBrexithttps://twitter.com/SebDance/status/1176085382439624704 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Sadly Boris, <strong>Mark Lancaster</strong>, Iain Stewart - all were given a gift by those who voted to sit on the fence rather than do the right thing and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fightBrexit?src=hash""><s>#</s><b>fightBrexit</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SebDance/status/1176085382439624704"" dir=""ltr"" href=""https://t.co/USdfBI8YKF"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SebDance/status/1176085382439624704""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SebDance/statu</span><span class=""invisible"">s/1176085382439624704</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/SebDance/status/1176085382439624704'],['fightBrexithttps'],False,[],,0,0,0,False,False,,[],neither
94,94,mrjonnotweet,Mrjonno 🌱🌍 🏳️‍🌈 #FBPE ⌛💚 #VoteTactically,7.8161e+17,1.1762e+18,/mrjonnotweet/status/1176195142329544705,9/23/2019 18:02,1569261749,I just hope we have some reliable polling before the GE so I can make my decision based on who is most likely to shift Mark Lancaster in MK North. If its Labour then I just have to hope JC remains true to a PV.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I just hope we have some reliable polling before the GE so I can make my decision based on who is most likely to shift <strong>Mark Lancaster</strong> in MK North. If its Labour then I just have to hope JC remains true to a PV.</p>",[],[],False,[],,1,0,0,False,True,1.17618e+18,"[{'screen_name': 'sazmeister88', 'user_id': '302938456'}]",neither
95,95,churchillk71,Karen,2778068662.0,1.17616e+18,/churchillk71/status/1176156142038396928,9/23/2019 15:27,1569252450,Milton Keynes - Mark Lancaster is my MP,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Milton Keynes - <strong>Mark Lancaster</strong> is my MP</p>",[],[],False,[],,0,0,0,False,True,1.17614e+18,"[{'screen_name': 'Nickysamethy', 'user_id': '66348349'}]",neither
96,96,pulsemagazines,Pulse Magazine,92083781.0,1.17568e+18,/pulsemagazines/status/1175676021879840768,9/22/2019 7:39,1569137981,"Find out what Mark Lancaster, MP for Milton Keynes North, has been up to on P55 of this month's MK Pulse! http://bit.ly/2MPWWs2  #miltonkeynes #mp #mkpulsepic.twitter.com/Ov9WZtpcSG","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Find out what <strong>Mark Lancaster</strong>, MP for Milton Keynes North, has been up to on P55 of this month's MK Pulse! <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2MPWWs2"" dir=""ltr"" href=""https://t.co/eG6sNeATyI"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2MPWWs2""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2MPWWs2</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/miltonkeynes?src=hash""><s>#</s><b>miltonkeynes</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mp?src=hash""><s>#</s><b>mp</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mkpulse?src=hash""><s>#</s><b>mkpulse</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Ov9WZtpcSG"">pic.twitter.com/Ov9WZtpcSG</a></p>",['http://bit.ly/2MPWWs2'],"['miltonkeynes', 'mp', 'mkpulsepic']",True,['https://pbs.twimg.com/media/EFDXG9YWwAAvRur.jpg'],,0,0,0,False,False,,[],neither
97,97,bradwellcommon,The View from Bradwell Common,9.22932e+17,1.17555e+18,/bradwellcommon/status/1175548476622614528,9/21/2019 23:12,1569107572,"To be fair, that’s not directly funded by MK Council and benefits people who are more likely to vote Conservative...

Are Mark Lancaster and Sam Crooks the same person? pic.twitter.com/2kkwfeHBzx","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To be fair, that’s not directly funded by MK Council and benefits people who are more likely to vote Conservative...

Are <strong>Mark Lancaster</strong> and Sam Crooks the same person? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2kkwfeHBzx"">pic.twitter.com/2kkwfeHBzx</a></p>",[],[],True,['https://pbs.twimg.com/media/EFBjGNLX4AAePKA.jpg'],,1,0,0,False,True,1.1182e+18,"[{'screen_name': '0Balaam', 'user_id': '21513566'}, {'screen_name': 'MKConservatives', 'user_id': '94840360'}, {'screen_name': 'CitiBlogMK', 'user_id': '1079854597'}]",neither
98,98,bradwellcommon,The View from Bradwell Common,9.22932e+17,1.1754e+18,/bradwellcommon/status/1175396751076986883,9/21/2019 13:09,1569071397,"I assume it must be operated by the same party official who runs Iain Stewart’s account.

Mark Lancaster seems to be made of sterner stuff though...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I assume it must be operated by the same party official who runs Iain Stewart’s account.

<strong>Mark Lancaster</strong> seems to be made of sterner stuff though...</p>",[],[],False,[],,0,0,0,False,True,1.17539e+18,"[{'screen_name': 'UHDDreamer', 'user_id': '2873335164'}]",neither
99,99,TickfordPark,Tickford Park School,3515455635.0,1.17508e+18,/TickfordPark/status/1175080037474869250,9/20/2019 16:11,1568995887,"In July our Year 3 children wrote to Mark Lancaster after we discovered palm oil was an ingredient in our school dinners. We were delighted to receive a reply, and letters to all the children who wrote to him! Thank you @MarkLancasterMK #TP4writing #TP4geographypic.twitter.com/Y2Z8lbFVYW","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In July our Year 3 children wrote to <strong>Mark Lancaster</strong> after we discovered palm oil was an ingredient in our school dinners. We were delighted to receive a reply, and letters to all the children who wrote to him! Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""175005016"" dir=""ltr"" href=""/MarkLancasterMK""><s>@</s><b>MarkLancasterMK</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TP4writing?src=hash""><s>#</s><b>TP4writing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TP4geography?src=hash""><s>#</s><b>TP4geography</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Y2Z8lbFVYW"">pic.twitter.com/Y2Z8lbFVYW</a></p>",[],"['TP4writing', 'TP4geographypic']",True,"['https://pbs.twimg.com/media/EE65D-AXoAQTDW6.jpg', 'https://pbs.twimg.com/media/EE65D-AWwAAOty7.jpg']",,9,3,2,True,False,,[],neither
100,100,NATO_ACT,NATO ACT,22975123.0,1.17472e+18,/NATO_ACT/status/1174719578070536197,9/19/2019 16:19,1568909947,"NATO ACT welcomes Rt Honorable Mark Lancaster, Minister of State for the Armed Forces. 

After meeting with staff he presented the Vice Chief of Defence Staff Commendation award to Wing Commander Jonathan Millington for his contributions to the #NATO Defence Planning Process.pic.twitter.com/QZNo8FArxg","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NATO ACT welcomes Rt Honorable <strong>Mark Lancaster</strong>, Minister of State for the Armed Forces. 

After meeting with staff he presented the Vice Chief of Defence Staff Commendation award to Wing Commander Jonathan Millington for his contributions to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NATO?src=hash""><s>#</s><b>NATO</b></a> Defence Planning Process.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QZNo8FArxg"">pic.twitter.com/QZNo8FArxg</a></p>",[],['NATO'],True,"['https://pbs.twimg.com/media/EE1xLNSWwAATxMA.jpg', 'https://pbs.twimg.com/media/EE1xMHCW4AE5O19.jpg']",,12,6,0,False,False,,[],neither
101,101,jeanhoodauthor,Jean Hood #Vote4Remain #Vermin #YellowPeril,799044074.0,1.17472e+18,/jeanhoodauthor/status/1174715863494221824,9/19/2019 16:04,1568909061,"Mark Lancaster (nominative determinism if this had been 1939) is a Brexiteer. Tactical voting is logical because Labour is the lesser of the two weevils. But, under Corbyn,  only the *lesser*, and Corbyn is a weevil.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Mark Lancaster</strong> (nominative determinism if this had been 1939) is a Brexiteer. Tactical voting is logical because Labour is the lesser of the two weevils. But, under Corbyn,  only the *lesser*, and Corbyn is a weevil.</p>",[],[],False,[],,1,0,0,False,True,1.17471e+18,"[{'screen_name': 'PaoliMichele', 'user_id': '1043343001'}]",neither
102,102,jemtickner,James Tickner,3300859888.0,1.14104e+18,/jemtickner/status/1141036518305402884,6/18/2019 17:34,1560879280,"Johnson had 13 new endorsements over the weekend (Esther McVey, Andrea Leadsom, Matt Hancock, Tracey Crouch, Mark Lancaster, Chris Heaton-Harris, Damian Green, Douglas Ross, Andrew Bowie, Ben Bradley, David Evenett, Scott Mann and Heather Wheeler) but only went up 12 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Johnson had 13 new endorsements over the weekend (Esther McVey, Andrea Leadsom, Matt Hancock, Tracey Crouch, <strong>Mark Lancaster</strong>, Chris Heaton-Harris, Damian Green, Douglas Ross, Andrew Bowie, Ben Bradley, David Evenett, Scott Mann and Heather Wheeler) but only went up 12 <img alt=""👀"" aria-label=""Emoji: Eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f440.png"" title=""Eyes""/></p>",[],[],False,[],,0,0,0,False,False,,[],neither
103,103,steve_hawkes,Steve Hawkes,41394240.0,1.14103e+18,/steve_hawkes/status/1141031173247909889,6/18/2019 17:13,1560878005,"Since last Thursday, Boris has publicly signed up Esther McVey, Andrea Leadsom, Matt Hancock, Mark Lancaster, Chris Heaton Harris, Damian Green, Tracey Crouch, Ben Bradley, Andrew Bowie.. that's 9 .. we really believe there were just 3 other new ones?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Since last Thursday, Boris has publicly signed up Esther McVey, Andrea Leadsom, Matt Hancock, <strong>Mark Lancaster</strong>, Chris Heaton Harris, Damian Green, Tracey Crouch, Ben Bradley, Andrew Bowie.. that's 9 .. we really believe there were just 3 other new ones?</p>",[],[],False,[],,26,11,8,True,False,,[],neither
104,104,Banjoman2011,WCPB,2757230020.0,1.1407e+18,/Banjoman2011/status/1140703865337188353,6/17/2019 19:32,1560799969,"@NX611_Pilot @nx611_engineer
I have to ask, why doesn't Jane have a mid upper turret collar? Which prevented shooting your own tail off, is she preporting to be a early mark Lancaster? ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""491165130"" dir=""ltr"" href=""/NX611_Pilot""><s>@</s><b>NX611_Pilot</b></a> @nx611_engineer
I have to ask, why doesn't Jane have a mid upper turret collar? Which prevented shooting your own tail off, is she preporting to be a early <strong>mark Lancaster</strong>? <img alt=""👍"" aria-label=""Emoji: Thumbs up sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44d.png"" title=""Thumbs up sign""/></p>",[],[],False,[],,1,0,1,True,True,1.14059e+18,"[{'screen_name': 'liberationtours', 'user_id': '417265797'}, {'screen_name': 'LegerBattleTour', 'user_id': '1072431115787485184'}]",neither
105,105,UKinEgypt,UK in Egypt,742672412.0,1.14022e+18,/UKinEgypt/status/1140219479084937217,6/16/2019 11:28,1560684482,"Minister for the Armed Forces Mark Lancaster met with Egyptian Minister of Defence General Mohamed Zaki to discuss enhancing UK-Egypt defence cooperation. 

https://bitly.li/SlqxP 
#UK #Egyptpic.twitter.com/Xu1vWP48wu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Minister for the Armed Forces <strong>Mark Lancaster</strong> met with Egyptian Minister of Defence General Mohamed Zaki to discuss enhancing UK-Egypt defence cooperation. 

<a class=""twitter-timeline-link"" data-expanded-url=""https://bitly.li/SlqxP"" dir=""ltr"" href=""https://t.co/pz0LmaWmTa"" rel=""nofollow noopener"" target=""_blank"" title=""https://bitly.li/SlqxP""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bitly.li/SlqxP</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UK?src=hash""><s>#</s><b>UK</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Egypt?src=hash""><s>#</s><b>Egypt</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Xu1vWP48wu"">pic.twitter.com/Xu1vWP48wu</a></p>",['https://bitly.li/SlqxP'],"['UK', 'Egyptpic']",True,['https://pbs.twimg.com/media/D9LfjeiXYAAoB_3.jpg'],,3,0,1,True,False,,[],neither
