,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech,month
1304,1304,6086,6086,GRALambo,Guy Lambert,700429965465145344,1172857770791620611,/GRALambo/status/1172857770791620611,2019-09-14 13:00:57,1568466057,"Nicky Morgan loves honouring public votes that go against her beliefs, so hereÃ¢ÂÂs one: should Nicky Morgan give all of us her money?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> loves honouring public votes that go against her beliefs, so hereÃ¢ÂÂs one: should <strong>Nicky Morgan</strong> give all of us her money?</p>",[],[],False,[],,2,4,2,True,False,,[],offensive_language,9
1337,1337,5378,5378,poolton_portia,Portia Ã°ÂÂÂ¼,946302554861916161,1175884049774206976,/poolton_portia/status/1175884049774206976,2019-09-22 21:26:18,1569187578,"Interesting- i once respected Nicky Morgan especially when she stood up against Theresa May, now she is buddy with Bojo https://twitter.com/Channel4News/status/1175817029909123074ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Interesting- i once respected <strong>Nicky Morgan</strong> especially when she stood up against Theresa May, now she is buddy with Bojo <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Channel4News/status/1175817029909123074"" dir=""ltr"" href=""https://t.co/JjGEsCE8bu"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Channel4News/status/1175817029909123074""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Channel4News/s</span><span class=""invisible"">tatus/1175817029909123074</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/Channel4News/status/1175817029909123074'],[],False,[],,0,0,0,False,False,,[],offensive_language,9
1357,1357,3305,3305,steve_hawkes,Steve Hawkes,41394240,1189669388473053189,/steve_hawkes/status/1189669388473053189,2019-10-30 22:24:19,1572474259,Parliament just canÃ¢ÂÂt lose people like this - once ridiculed as Ms U-Turn Nicky Morgan was one of those who tried hard to reach a Brexit compromise. A loss https://twitter.com/NickyMorgan01/status/1189625485124354048ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Parliament just canÃ¢ÂÂt lose people like this - once ridiculed as Ms U-Turn <strong>Nicky Morgan</strong> was one of those who tried hard to reach a Brexit compromise. A loss <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NickyMorgan01/status/1189625485124354048"" dir=""ltr"" href=""https://t.co/rVOXpXrUuo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NickyMorgan01/status/1189625485124354048""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NickyMorgan01/</span><span class=""invisible"">status/1189625485124354048</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/NickyMorgan01/status/1189625485124354048'],[],False,[],,14,2,9,True,False,,[],offensive_language,10
1365,1365,3646,3646,Michex69,Shell,22829214,1189635416569405440,/Michex69/status/1189635416569405440,2019-10-30 20:09:20,1572466160,"I see Nicky Morgan is stepping down due to abuse. Not her abuse of the vulnerable people of UK with Draconian austerity policies just some rude folk on Twitter.
Meanwhile Eva Bollander steps down because she didn't overspend her allowance and SNP snap over like a dead twig.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I see <strong>Nicky Morgan</strong> is stepping down due to abuse. Not her abuse of the vulnerable people of UK with Draconian austerity policies just some rude folk on Twitter.
Meanwhile Eva Bollander steps down because she didn't overspend her allowance and SNP snap over like a dead twig.</p>",[],[],False,[],,0,1,0,False,False,,[],offensive_language,10
1387,1387,3545,3545,LandanTownRyan,Ryan,352952840,1189642080085315584,/LandanTownRyan/status/1189642080085315584,2019-10-30 20:35:49,1572467749,"Like whom Dan? Nicky Morgan? The woman who voted against same sex marriage (so how is she a moderate?) and was so bad as the Education Secretary she had to resign.

Oh what a loss for our nation she is.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Like whom Dan? <strong>Nicky Morgan</strong>? The woman who voted against same sex marriage (so how is she a moderate?) and was so bad as the Education Secretary she had to resign.

Oh what a loss for our nation she is.</p>",[],[],False,[],,0,0,0,False,True,1.1896321887337062e+18,"[{'screen_name': 'DPJHodges', 'user_id': '62123765'}]",offensive_language,10
1416,1416,861,861,namaste66ahimsa,Rocksie Ã°ÂÂÂ¬Ã°ÂÂÂ§,19440918,1146545871695339520,/namaste66ahimsa/status/1146545871695339520,2019-07-03 22:26:52,1562192812,"Exactly. And anyway, who made bloody Nicky Morgan and that stupid bint Jess Phillips God? Who gives a shit what their opinions of Boris Johnson are!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Exactly. And anyway, who made bloody <strong>Nicky Morgan</strong> and that stupid bint Jess Phillips God? Who gives a shit what their opinions of Boris Johnson are!</p>",[],[],False,[],,1,1,0,False,True,1.146545350196568e+18,"[{'screen_name': 'sksanglia', 'user_id': '786905782268944384'}, {'screen_name': 'Peston', 'user_id': '14157134'}]",offensive_language,7
1418,1418,903,903,Youth4ia,EUphoria Ã°ÂÂÂÃ°ÂÂÂ¸ Ã°ÂÂÂ¬Ã°ÂÂÂ§Ã°ÂÂÂªÃ°ÂÂÂº Ã°ÂÂÂ,1023576400425627649,1146309605003354113,/Youth4ia/status/1146309605003354113,2019-07-03 06:48:01,1562136481,"Sadly not. I cropped Nicky Morgan out of the photo. Yet she now thinks we should leave. I think because it would cause public unrest / kill democracy or the tory party (not sure which).
She has changed her mind based on new information. But the public are not allowed to pic.twitter.com/2GtJBl3aIs","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sadly not. I cropped <strong>Nicky Morgan</strong> out of the photo. Yet she now thinks we should leave. I think because it would cause public unrest / kill democracy or the tory party (not sure which).
She has changed her mind based on new information. But the public are not allowed to <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2GtJBl3aIs"">pic.twitter.com/2GtJBl3aIs</a></p>",[],[],True,['https://pbs.twimg.com/media/D-iCe-jW4AACYoT.jpg'],,3,0,0,False,True,1.1463007173193032e+18,"[{'screen_name': 'NearlyThere19', 'user_id': '435885014'}]",offensive_language,7
1421,1421,6245,6245,Bobbiej90572948,BobbieJ Ã°ÂÂÂªÃ°ÂÂÂºÃ°ÂÂÂ¯Ã°ÂÂÂ²#PeoplesVoteNow #FBPE #RevokeArt50,785498353316589569,1172817626092965890,/Bobbiej90572948/status/1172817626092965890,2019-09-14 10:21:26,1568456486,"Happy to oblige. Ã¢ÂÂNicky Morgan put her own career progression before her conscience, constituents and country.Ã¢ÂÂ https://twitter.com/DavidLammy/status/1172779775041200128ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Happy to oblige. Ã¢ÂÂ<strong>Nicky Morgan</strong> put her own career progression before her conscience, constituents and country.Ã¢ÂÂ <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/DavidLammy/status/1172779775041200128"" dir=""ltr"" href=""https://t.co/yHofJ10Ozi"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/DavidLammy/status/1172779775041200128""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/DavidLammy/sta</span><span class=""invisible"">tus/1172779775041200128</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/DavidLammy/status/1172779775041200128'],[],False,[],,1,0,0,False,False,,[],offensive_language,9
1457,1457,3318,3318,Rock_1878,Mick,314191979,1189666980808286210,/Rock_1878/status/1189666980808286210,2019-10-30 22:14:45,1572473685,"I reckon Nicky MorganÃ¢ÂÂs head is about the length of a bus,underneath that shit hair. pic.twitter.com/mdSLihguEK","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I reckon <strong>Nicky Morgan</strong>Ã¢ÂÂs head is about the length of a bus,underneath that shit hair. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/mdSLihguEK"">pic.twitter.com/mdSLihguEK</a></p>",[],[],True,['https://pbs.twimg.com/media/EIKLzn_XsAAualX.jpg'],,1,0,1,True,False,,[],offensive_language,10
1468,1468,1204,1204,MCarrielies,Michaela Carrielies,1116552726412873728,1141855726094233605,/MCarrielies/status/1141855726094233605,2019-06-20 23:49:54,1561074594,"I think I saw Nicky Morgan going 'you should have stayed on the bus', or someone who looks like her, and some twit gobbing they're not going to get all that now, because they pissed her off too much : all I can say to that is, the speaker and ARU idiots from me got a thumbs down","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think I saw <strong>Nicky Morgan</strong> going 'you should have stayed on the bus', or someone who looks like her, and some twit gobbing they're not going to get all that now, because they pissed her off too much : all I can say to that is, the speaker and ARU idiots from me got a thumbs down</p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
1470,1470,2091,2091,AnthonyStanbury,just another nurse,582852063,1136750509656879104,/AnthonyStanbury/status/1136750509656879104,2019-06-06 21:43:35,1559857415,Nicky Morgan full of shit during and after pm may. No change therw#bbcqt,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> full of shit during and after pm may. No change therw#bbcqt</p>",[],['bbcqt'],False,[],,0,0,0,False,False,,[],offensive_language,6
1478,1478,5819,5819,dontreallyuse79,profile79,195145275,1172962225583271938,/dontreallyuse79/status/1172962225583271938,2019-09-14 19:56:01,1568490961,"Nicky MorganÃ¢ÂÂs doing an odemwingie. Sitting outside the the remain hq, spouting she wants to join but sheÃ¢ÂÂll be told to fuck off and have to go back to Boris","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong>Ã¢ÂÂs doing an odemwingie. Sitting outside the the remain hq, spouting she wants to join but sheÃ¢ÂÂll be told to fuck off and have to go back to Boris</p>",[],[],False,[],,2,0,0,False,True,1.1729489487949169e+18,"[{'screen_name': 'mrchrisaddison', 'user_id': '19530624'}]",offensive_language,9
1480,1480,438,438,orangeorangeboy,Kav,785508111033532416,1156667381730729986,/orangeorangeboy/status/1156667381730729986,2019-07-31 20:46:08,1564605968,Nicky Morgan can fuck right off with this shit.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> can fuck right off with this shit.</p>",[],[],False,[],,0,0,0,False,True,1.1566462005752545e+18,"[{'screen_name': 'CHIMPSINSOCKS', 'user_id': '1110190452'}]",offensive_language,7
1506,1506,2942,2942,Lokster71,TonyCross,14175516,1178945261953015808,/Lokster71/status/1178945261953015808,2019-10-01 08:10:28,1569917428,"It's about time someone called out Nicky Morgan on her utterly spinelessness. I'm always reminded of 'A Man For All Seasons': 'It profits a person nothing to sell their soul for all the world, but for the Department of Culture?' https://twitter.com/chunkymark/status/1178912804230881280ÃÂ Ã¢ÂÂ¦","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">It's about time someone called out <strong>Nicky Morgan</strong> on her utterly spinelessness. I'm always reminded of 'A Man For All Seasons': 'It profits a person nothing to sell their soul for all the world, but for the Department of Culture?' <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/chunkymark/status/1178912804230881280"" dir=""ltr"" href=""https://t.co/M5s5niwypG"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/chunkymark/status/1178912804230881280""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/chunkymark/sta</span><span class=""invisible"">tus/1178912804230881280</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/chunkymark/status/1178912804230881280'],[],False,[],,1,0,0,False,False,,[],offensive_language,10
1508,1508,4669,4669,ffiniol14,Ffin,791327660555309056,1180587688912547840,/ffiniol14/status/1180587688912547840,2019-10-05 20:56:53,1570309013,"Sorry, IÃ¢ÂÂm not being clear. You canÃ¢ÂÂt just always say what you think. Sometimes you have to bite your tongue. Sometimes you have to take a defeat and make the best of it. Look at the way Nicky Morgan has handled things. She picks her battles and dissents without being an enemy.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sorry, IÃ¢ÂÂm not being clear. You canÃ¢ÂÂt just always say what you think. Sometimes you have to bite your tongue. Sometimes you have to take a defeat and make the best of it. Look at the way <strong>Nicky Morgan</strong> has handled things. She picks her battles and dissents without being an enemy.</p>",[],[],False,[],,2,0,1,True,True,1.1805732923920056e+18,"[{'screen_name': 'caldbec1', 'user_id': '1164320721797111808'}]",offensive_language,10
1512,1512,3877,3877,PUPartyUK,Patriotic Unionist Party,845422595944202241,1184799339664887808,/PUPartyUK/status/1184799339664887808,2019-10-17 11:52:29,1571313149,"Didn't realise Nicky Morgan was on Postman Pat ... feel old yet? 

Wonder who's pulling her puppet strings ... #BrexitDealpic.twitter.com/bwyhXo4lED","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Didn't realise <strong>Nicky Morgan</strong> was on Postman Pat ... feel old yet? 

Wonder who's pulling her puppet strings ... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BrexitDeal?src=hash""><s>#</s><b>BrexitDeal</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bwyhXo4lED"">pic.twitter.com/bwyhXo4lED</a></p>",[],['BrexitDealpic'],True,"['https://pbs.twimg.com/media/EHFArOrWkAUyyGc.jpg', 'https://pbs.twimg.com/media/EHFArO0X0AE3aEx.jpg']",,4,2,0,False,False,,[],offensive_language,10
1541,1541,6170,6170,Farrel_Raven,Farrel Raven,714846712351825921,1172833036494364672,/Farrel_Raven/status/1172833036494364672,2019-09-14 11:22:40,1568460160,She sold her soul to The Johnson #nickymorgan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">She sold her soul to The Johnson <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/nickymorgan?src=hash""><s>#</s><b><strong>nickymorgan</strong></b></a></p>",[],['nickymorgan'],False,[],,1,0,0,False,True,1.17279001787127e+18,"[{'screen_name': 'chunkymark', 'user_id': '212973087'}]",offensive_language,9
1568,1568,5242,5242,ely_peddler,Andy,20664986,1176244115106930693,/ely_peddler/status/1176244115106930693,2019-09-23 21:17:05,1569273425,"Just watched Tories at War from last night. Wow, I knew they were spineless but not that spineless. Nicky Morgan about faced so fast it's surprising she didn't break her neck. How does anyone vote for these appalling people?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just watched Tories at War from last night. Wow, I knew they were spineless but not that spineless. <strong>Nicky Morgan</strong> about faced so fast it's surprising she didn't break her neck. How does anyone vote for these appalling people?</p>",[],[],False,[],,1,0,0,False,False,,[],offensive_language,9
1571,1571,2873,2873,IconoDesignUK,Patrick Caddick,210768768,1178980328016371712,/IconoDesignUK/status/1178980328016371712,2019-10-01 10:29:49,1569925789,"Nicky Morgan was never an intellectual heavyweight of Conservative thoughtÃ¢ÂÂ¦Why should one expect her Ã¢ÂÂmoral compassÃ¢ÂÂ, to make up the difference ??","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> was never an intellectual heavyweight of Conservative thoughtÃ¢ÂÂ¦Why should one expect her Ã¢ÂÂmoral compassÃ¢ÂÂ, to make up the difference ??</p>",[],[],False,[],,1,0,0,False,True,1.1787961797584404e+18,"[{'screen_name': '51TJK', 'user_id': '747901327536173057'}, {'screen_name': 'Daisybelll', 'user_id': '43061572'}]",offensive_language,10
1574,1574,3614,3614,sallywilts,Sally Wilton,143608676,1189637673448824832,/sallywilts/status/1189637673448824832,2019-10-30 20:18:18,1572466698,Well weÃ¢ÂÂll. Nicky Morgan abandoning her party too. How many is that now? https://twitter.com/NickyMorgan01/status/1189625485124354048ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Well weÃ¢ÂÂll. <strong>Nicky Morgan</strong> abandoning her party too. How many is that now? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/NickyMorgan01/status/1189625485124354048"" dir=""ltr"" href=""https://t.co/PjrUGUdGMh"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/NickyMorgan01/status/1189625485124354048""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/NickyMorgan01/</span><span class=""invisible"">status/1189625485124354048</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/NickyMorgan01/status/1189625485124354048'],[],False,[],,0,0,1,True,False,,[],offensive_language,10
1616,1616,4885,4885,Nat__Wil,Nat,1339045430,1154725899780186113,/Nat__Wil/status/1154725899780186113,2019-07-26 12:11:22,1564143082,Fuck sake. Ah yes my choosing to take drama GCSE have really fucked up my life. If only Nicky Morgan has stepped in. https://twitter.com/davidschneider/status/1154503372575141888ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Fuck sake. Ah yes my choosing to take drama GCSE have really fucked up my life. If only <strong>Nicky Morgan</strong> has stepped in. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/davidschneider/status/1154503372575141888"" dir=""ltr"" href=""https://t.co/fQnQTXWxxp"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/davidschneider/status/1154503372575141888""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/davidschneider</span><span class=""invisible"">/status/1154503372575141888</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/davidschneider/status/1154503372575141888'],[],False,[],,0,0,0,False,False,,[],offensive_language,7
1618,1618,6115,6115,syerph,paul humphreys,20279021,1172848362456047618,/syerph/status/1172848362456047618,2019-09-14 12:23:34,1568463814,"Nicky Morgan put her own career progression before her conscience, constituents and country. Only 25 more to go?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> put her own career progression before her conscience, constituents and country. Only 25 more to go?</p>",[],[],False,[],,0,0,0,False,True,1.1727797750412e+18,"[{'screen_name': 'DavidLammy', 'user_id': '18020612'}]",offensive_language,9
1647,1647,4480,4480,exasperated55,Pulling my hair out! All views solely personal.,473880295,1181119560008785920,/exasperated55/status/1181119560008785920,2019-10-07 08:10:21,1570435821,Nicky Morgan is sucking up to Boris as she is petrified of losing her job otherwise. Clearly she has no confidence that she could achieve such heights on her own merit and moral intelligence. She will fall with Boris and the rest of his serfs. https://twitter.com/Anna_Soubry/status/1181108325037072385ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Nicky Morgan</strong> is sucking up to Boris as she is petrified of losing her job otherwise. Clearly she has no confidence that she could achieve such heights on her own merit and moral intelligence. She will fall with Boris and the rest of his serfs. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Anna_Soubry/status/1181108325037072385"" dir=""ltr"" href=""https://t.co/Z8McEKkuG5"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Anna_Soubry/status/1181108325037072385""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Anna_Soubry/st</span><span class=""invisible"">atus/1181108325037072385</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/Anna_Soubry/status/1181108325037072385'],[],False,[],,0,0,0,False,False,,[],offensive_language,10
1651,1651,2259,2259,Wendysing,Wendy Burns,44949960,1169588968612081665,/Wendysing/status/1169588968612081665,2019-09-05 12:31:54,1567686714,@BBCWorldatOne as a constituent on Nicky Morgan I feel embarrassed by her comments,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1390045662"" dir=""ltr"" href=""/BBCWorldatOne""><s>@</s><b>BBCWorldatOne</b></a> as a constituent on <strong>Nicky Morgan</strong> I feel embarrassed by her comments</p>",[],[],False,[],,2,0,0,False,False,,[],offensive_language,9
1661,1661,2784,2784,Athena6931,Athena #WTO Ã°ÂÂÂ¬Ã°ÂÂÂ§,734121122082529280,1179097513451765761,/Athena6931/status/1179097513451765761,2019-10-01 18:15:28,1569953728,Why on earth MSM & Ian pretend that it's all about the backstop is so ridiculous. Nicky Morgan still yakking about satisfying 2 sides.. admits she will vote remain if a 2nd ref ever gets called. All these 'sources' = made up BS,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Why on earth MSM &amp; Ian pretend that it's all about the backstop is so ridiculous. <strong>Nicky Morgan</strong> still yakking about satisfying 2 sides.. admits she will vote remain if a 2nd ref ever gets called. All these 'sources' = made up BS</p>",[],[],False,[],,2,1,0,False,True,1.1790797795150193e+18,"[{'screen_name': 'puffnblow_at_GP', 'user_id': '799042987049238528'}, {'screen_name': 'IainDale', 'user_id': '5838002'}]",offensive_language,10
1662,1662,3656,3656,BridgeeCee,Bridget Chapman #VoteLabour,930460831,1189634805459238922,/BridgeeCee/status/1189634805459238922,2019-10-30 20:06:54,1572466014,With the news that Nicky Morgan is stepping down as an MP it seems like a good time to revisit this particular highlight from her magnificent career  pic.twitter.com/7yBfUKKSdz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With the news that <strong>Nicky Morgan</strong> is stepping down as an MP it seems like a good time to revisit this particular highlight from her magnificent career <img alt=""Ã°ÂÂÂ"" aria-label=""Emoji: Face with rolling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f644.png"" title=""Face with rolling eyes""/> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7yBfUKKSdz"">pic.twitter.com/7yBfUKKSdz</a></p>",[],[],True,['https://pbs.twimg.com/media/EIJujH5XYAAOP6l.jpg'],,0,0,1,True,False,,[],offensive_language,10
1664,1664,5540,5540,rorysalad,LA SEXTA,144265166,1174458302635368451,/rorysalad/status/1174458302635368451,2019-09-18 23:00:54,1568847654,I see Nicky Morgan is making it her personal mission to force my hand on this then. https://twitter.com/rorysalad/status/1174444384529637376ÃÂ Ã¢ÂÂ¦,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I see <strong>Nicky Morgan</strong> is making it her personal mission to force my hand on this then. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/rorysalad/status/1174444384529637376"" dir=""ltr"" href=""https://t.co/vIYJhmQ2sH"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/rorysalad/status/1174444384529637376""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/rorysalad/stat</span><span class=""invisible"">us/1174444384529637376</span><span class=""tco-ellipsis""><span class=""invisible"">ÃÂ </span>Ã¢ÂÂ¦</span></a></p>",['https://twitter.com/rorysalad/status/1174444384529637376'],[],False,[],,0,0,1,True,False,,[],offensive_language,9
1665,1665,4233,4233,Juliaarthur8,Julia Arthur,827105816486494210,1182413827926831104,/Juliaarthur8/status/1182413827926831104,2019-10-10 21:53:19,1570744399,Ã¢ÂÂWhat. Happened to you Nicky MorganÃ¢ÂÂ pic.twitter.com/crtG263xjQ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Ã¢ÂÂWhat. Happened to you <strong>Nicky Morgan</strong>Ã¢ÂÂ <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/crtG263xjQ"">pic.twitter.com/crtG263xjQ</a></p>",[],[],True,['https://pbs.twimg.com/media/EGjHGP1X0AAtRv8.jpg'],,1,0,0,False,True,1.1822424309193482e+18,"[{'screen_name': 'DCMS', 'user_id': '18448883'}, {'screen_name': 'NickyMorgan01', 'user_id': '34940114'}]",offensive_language,10
1667,1667,5017,5017,matteusroberts,Matt Roberts,2319926227,1154417186661916672,/matteusroberts/status/1154417186661916672,2019-07-25 15:44:39,1564069479,"I'll have a fiver on Nicky Morgan, on the off chance she's able to buy back a sliver of her conscience","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'll have a fiver on <strong>Nicky Morgan</strong>, on the off chance she's able to buy back a sliver of her conscience</p>",[],[],False,[],,0,0,0,False,True,1.1543493369370624e+18,"[{'screen_name': 'paulwilkinson4', 'user_id': '310494671'}]",offensive_language,7
1675,1675,1832,1832,LadyZaichik,Sam Robinson-Gunthorpe,21995475,1137078546428547073,/LadyZaichik/status/1137078546428547073,2019-06-07 19:27:06,1559935626,"Nicky Morgan looks like she's had her hair done at 'Beauty By Jill' she didn't decide, she discussed! @sue__denim","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nicky Morgan</strong> looks like she's had her hair done at 'Beauty By Jill' she didn't decide, she discussed! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""70719737"" dir=""ltr"" href=""/sue__denim""><s>@</s><b>sue__denim</b></a></p>",[],[],False,[],,0,0,0,False,False,,[],offensive_language,6
