,Unnamed: 0,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,classofspeech
2820,2820,RogerHelmerMEP,Roger Helmer,108882900,1082317241134313472,/RogerHelmerMEP/status/1082317241134313472,2019-01-07 16:45:13,1546879513,Heidi Allen opposes No Deal (WTO terms) because “she can’t expose our economy to that degree of uncertainty”.  And she hasn’t considered the uncertainty of membership of an EU facing existential threats on several fronts? https://twitter.com/heidiallen75/status/1082282113301389318 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Heidi Allen</strong> opposes No Deal (WTO terms) because “she can’t expose our economy to that degree of uncertainty”.  And she hasn’t considered the uncertainty of membership of an EU facing existential threats on several fronts? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/heidiallen75/status/1082282113301389318"" dir=""ltr"" href=""https://t.co/OMZOqdvJq2"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/heidiallen75/status/1082282113301389318""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/heidiallen75/s</span><span class=""invisible"">tatus/1082282113301389318</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/heidiallen75/status/1082282113301389318'],[],False,[],,27,7,3,True,False,,[],neither
3371,3371,ElpisTaylor,Paul Taylor,3243944302,1090376359506051073,/ElpisTaylor/status/1090376359506051073,2019-01-29 22:29:16,1548800956,"17 PARASITE CONSERVATIVES 

Heidi Allen
Guto Bebb
Nick Boles
Ken Clarke
Jonathan Djanogly
Justine Greening
Dominic Grieve
Sam Gyimah
Phillip Lee
Jeremy Lefroy*
Oliver Letwin
Mark Pawsey*
Antoinette Sandbach
Ana Soubry
Caroline Spelman
Ed Vaizey
Sarah Wollaston","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">17 PARASITE CONSERVATIVES 

<strong>Heidi Allen</strong>
Guto Bebb
Nick Boles
Ken Clarke
Jonathan Djanogly
Justine Greening
Dominic Grieve
Sam Gyimah
Phillip Lee
Jeremy Lefroy*
Oliver Letwin
Mark Pawsey*
Antoinette Sandbach
Ana Soubry
Caroline Spelman
Ed Vaizey
Sarah Wollaston</p>",[],[],False,[],,1,0,0,False,True,1.0903455964336497e+18,"[{'screen_name': 'JuliaHB1', 'user_id': '459390022'}]",neither
3062,3062,mikeymikedoha,Michael J Walker™️,23180169,1046037782479728646,/mikeymikedoha/status/1046037782479728646,2018-09-29 14:03:36,1538229816,BBC News - Brexit: Tory MP Heidi Allen would back another referendum https://www.bbc.co.uk/news/uk-politics-45690898 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">BBC News - Brexit: Tory MP <strong>Heidi Allen</strong> would back another referendum <a class=""twitter-timeline-link"" data-expanded-url=""https://www.bbc.co.uk/news/uk-politics-45690898"" dir=""ltr"" href=""https://t.co/GnATFs28xe"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.bbc.co.uk/news/uk-politics-45690898""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">bbc.co.uk/news/uk-politi</span><span class=""invisible"">cs-45690898</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.bbc.co.uk/news/uk-politics-45690898'],[],False,[],,0,0,0,False,False,,[],neither
1448,1448,1957AJB,Andy Birss,296264280,1051014431616983040,/1957AJB/status/1051014431616983040,2018-10-13 07:39:02,1539416342,Heidi Allen voted in favour of cutting Universal Credit work allowance-Does nobody at #r4today ever bother to do any research at all before allowing an MP to spout her 'concern'? #r4today #800000gone,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> voted in favour of cutting Universal Credit work allowance-Does nobody at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/r4today?src=hash""><s>#</s><b>r4today</b></a> ever bother to do any research at all before allowing an MP to spout her 'concern'? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/r4today?src=hash""><s>#</s><b>r4today</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/800000gone?src=hash""><s>#</s><b>800000gone</b></a></p>",[],"['r4today', 'r4today', '800000gone']",False,[],,14,10,2,True,False,,[],offensive_language
3846,3846,DaMJournalist,David Mackie,2977052902,1100867352202301441,/DaMJournalist/status/1100867352202301441,2019-02-27 21:16:44,1551302204,"Was going to do this month's Press column on the Independent Group, whose principles and beliefs are as ethereal and fleeting as the tears shed by its member Heidi Allen whenever she is confronted by the consequences of the policies she herself has consistently voted for...","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Was going to do this month's Press column on the Independent Group, whose principles and beliefs are as ethereal and fleeting as the tears shed by its member <strong>Heidi Allen</strong> whenever she is confronted by the consequences of the policies she herself has consistently voted for...</p>",[],[],False,[],,1,0,2,True,False,,[],neither
1075,1075,denny_robert,Robert Denny,331042577,1072818834782994432,/denny_robert/status/1072818834782994432,2018-12-12 11:41:56,1544614916,I have just heard Heidi Allen say the same re confidence in TM but won’t support her WA and I could not make any sense of it. Thank you for the clarification.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I have just heard <strong>Heidi Allen</strong> say the same re confidence in TM but won’t support her WA and I could not make any sense of it. Thank you for the clarification.</p>",[],[],False,[],,0,0,0,False,True,1.0728167070838702e+18,"[{'screen_name': 'CitySamuel', 'user_id': '61461210'}]",neither
4196,4196,dmk1793,David 🏄‍♂️🌹,885200853954592768,1099832941495140352,/dmk1793/status/1099832941495140352,2019-02-25 00:46:21,1551055581,"it feels like Anna Soubry quit the Tories because she thinks Thatcher would have been FBPE, whereas Heidi Allen had a kind of 'wait, are we the baddies??' realisation shortly after being elected","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">it feels like Anna Soubry quit the Tories because she thinks Thatcher would have been FBPE, whereas <strong>Heidi Allen</strong> had a kind of 'wait, are we the baddies??' realisation shortly after being elected</p>",[],[],False,[],,90,7,1,True,False,,[],neither
1427,1427,lordofintent,I don't give a flying flamingo Daly,4798547435,1051171291150061568,/lordofintent/status/1051171291150061568,2018-10-13 18:02:20,1539453740,"I thought you were retweeting a headline from a couple of years ago, where Heidi Allen was in tears, before they fully supported the cuts...

Same behaviour from the Brexit ""rebels""...

They're not going to actually DO anything: it's all posturing because they don't care...!!!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I thought you were retweeting a headline from a couple of years ago, where <strong>Heidi Allen</strong> was in tears, before they fully supported the cuts...

Same behaviour from the Brexit ""rebels""...

They're not going to actually DO anything: it's all posturing because they don't care...!!!</p>",[],[],False,[],,6,2,0,False,True,1.0511284312520417e+18,"[{'screen_name': 'PeterStefanovi2', 'user_id': '2441666255'}]",neither
4203,4203,WoodingdeanBLP,Woodingdean Labour Party,1012768646261854208,1099816722767532039,/WoodingdeanBLP/status/1099816722767532039,2019-02-24 23:41:54,1551051714,"Heidi Allen may base her politics on ""This is just what my party always does"", but Labour's manifesto is actually already built on evidence. Is she saying she hasn't looked at the evidence before voting in the past? That's enormously concerning! https://twitter.com/AyoCaesar/status/1099620987149172737 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><strong>Heidi Allen</strong> may base her politics on ""This is just what my party always does"", but Labour's manifesto is actually already built on evidence. Is she saying she hasn't looked at the evidence before voting in the past? That's enormously concerning! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/AyoCaesar/status/1099620987149172737"" dir=""ltr"" href=""https://t.co/vHp47x3ayT"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/AyoCaesar/status/1099620987149172737""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/AyoCaesar/stat</span><span class=""invisible"">us/1099620987149172737</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/AyoCaesar/status/1099620987149172737'],[],False,[],,1,1,0,False,False,,[],offensive_language
2473,2473,S__A__M,SAM ✡️🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿,2687597780,1084751564579975168,/S__A__M/status/1084751564579975168,2019-01-14 09:58:21,1547459901,I give you Heidi Allen. https://twitter.com/s__a__m/status/1083044370042011648?s=21 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">I give you <strong>Heidi Allen</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/s__a__m/status/1083044370042011648?s=21"" dir=""ltr"" href=""https://t.co/H3K9ybI9wS"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/s__a__m/status/1083044370042011648?s=21""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/s__a__m/status</span><span class=""invisible"">/1083044370042011648?s=21</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/s__a__m/status/1083044370042011648?s=21'],[],False,[],,0,0,0,False,True,1.0847504858721444e+18,"[{'screen_name': 'ramonagusta', 'user_id': '106469050'}, {'screen_name': 'DPJHodges', 'user_id': '62123765'}, {'screen_name': 'PeteWishart', 'user_id': '276868661'}]",neither
318,318,Francis_Hoar,Francis Hoar,142640919,1071473995403399169,/Francis_Hoar/status/1071473995403399169,2018-12-08 18:38:02,1544294282,"This is excellent, including a well aimed barb at the bombastic but deeply ignorant Heidi Allen.

https://briefingsforbrexit.com/a-letter-to-remainers-by-dr-graham-gudgin/ …pic.twitter.com/j8MwCLG4ok","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is excellent, including a well aimed barb at the bombastic but deeply ignorant <strong>Heidi Allen</strong>.

<a class=""twitter-timeline-link"" data-expanded-url=""https://briefingsforbrexit.com/a-letter-to-remainers-by-dr-graham-gudgin/"" dir=""ltr"" href=""https://t.co/K9VTwo0XPv"" rel=""nofollow noopener"" target=""_blank"" title=""https://briefingsforbrexit.com/a-letter-to-remainers-by-dr-graham-gudgin/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">briefingsforbrexit.com/a-letter-to-re</span><span class=""invisible"">mainers-by-dr-graham-gudgin/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/j8MwCLG4ok"">pic.twitter.com/j8MwCLG4ok</a></p>",['https://briefingsforbrexit.com/a-letter-to-remainers-by-dr-graham-gudgin/'],[],True,"['https://pbs.twimg.com/media/Dt6j4lpXQAAWLN_.jpg', 'https://pbs.twimg.com/media/Dt6j4lhXQAI9krI.jpg']",,7,4,3,True,False,,[],neither
457,457,ChillyMcFreeze_,Chilly McFreeze #StandUp4Brexit,1029777442880331776,1066015818020986881,/ChillyMcFreeze_/status/1066015818020986881,2018-11-23 17:09:11,1542992951,Heidi Allen: more beauty than brains.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong>: more beauty than brains.</p>",[],[],False,[],,0,0,0,False,True,1.0657442329321554e+18,"[{'screen_name': 'GuidoFawkes', 'user_id': '465973'}]",neither
2918,2918,MichaelWil3,Michael Williams,450093807,1046342846821937152,/MichaelWil3/status/1046342846821937152,2018-09-30 10:15:49,1538302549,"#JohnMajor #HeidiAllen are medling idiots. Attacks on #TheresaMay are fully justified, given she has completely failed to keep #Remoaners in line & to respect the democratic majority vote of the people, to #LeaveEU. #brexitmeansbrexit","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/JohnMajor?src=hash""><s>#</s><b>JohnMajor</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HeidiAllen?src=hash""><s>#</s><b><strong>HeidiAllen</strong></b></a> are medling idiots. Attacks on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TheresaMay?src=hash""><s>#</s><b>TheresaMay</b></a> are fully justified, given she has completely failed to keep <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Remoaners?src=hash""><s>#</s><b>Remoaners</b></a> in line &amp; to respect the democratic majority vote of the people, to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LeaveEU?src=hash""><s>#</s><b>LeaveEU</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brexitmeansbrexit?src=hash""><s>#</s><b>brexitmeansbrexit</b></a></p>",[],"['JohnMajor', 'HeidiAllen', 'TheresaMay', 'Remoaners', 'LeaveEU', 'brexitmeansbrexit']",False,[],,0,0,0,False,False,,[],neither
4231,4231,politicshome,PoliticsHome,16558943,1099751565932576768,/politicshome/status/1099751565932576768,2019-02-24 19:23:00,1551036180,"Independent Group MP Heidi Allen defends previous support for Conservative welfare cuts

https://www.politicshome.com/news/uk/political-parties/conservative-party/news/102058/independent-group-mp-heidi-allen-defends …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Independent Group MP <strong>Heidi Allen</strong> defends previous support for Conservative welfare cuts

<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.politicshome.com/news/uk/political-parties/conservative-party/news/102058/independent-group-mp-heidi-allen-defends"" dir=""ltr"" href=""https://t.co/d8ck78H9lv"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.politicshome.com/news/uk/political-parties/conservative-party/news/102058/independent-group-mp-heidi-allen-defends""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">politicshome.com/news/uk/politi</span><span class=""invisible"">cal-parties/conservative-party/news/102058/independent-group-mp-heidi-allen-defends</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.politicshome.com/news/uk/political-parties/conservative-party/news/102058/independent-group-mp-heidi-allen-defends'],[],False,[],,2,2,3,True,False,,[],neither
596,596,Miley_1983_7,Miley,929438770067275776,1056911240033902592,/Miley_1983_7/status/1056911240033902592,2018-10-29 14:10:50,1540822250,Heidi Allen and Khan aren’t meeting with the taxi trade either. Yet they allow staff to have secret meetings with Uber’s CEO,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Heidi Allen</strong> and Khan aren’t meeting with the taxi trade either. Yet they allow staff to have secret meetings with Uber’s CEO</p>",[],[],False,[],,0,0,1,True,True,1.056902463746392e+18,"[{'screen_name': 'bwhittle23', 'user_id': '320832307'}, {'screen_name': 'walterssobchak', 'user_id': '2453456330'}]",neither
315,315,MaxieAllen,Maxie’s Tweets,33054866,1071520137239511047,/MaxieAllen/status/1071520137239511047,2018-12-08 21:41:23,1544305283,I bet you Heidi Allen never actually said that.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I bet you <strong>Heidi Allen</strong> never actually said that.</p>",[],[],False,[],,0,0,2,True,True,1.0713684311303414e+18,"[{'screen_name': 'carillionstar', 'user_id': '3236372319'}, {'screen_name': 'cgale_825', 'user_id': '92038368'}]",neither
764,764,TeagueRoger,Roger Teague,2167073549,1092509896266924033,/TeagueRoger/status/1092509896266924033,2019-02-04 19:47:11,1549309631,I hope your optimism is justified. You don't need to get very far through the GFA to see where it's in conflict with the Backstop. Even my MP Heidi Allen on her website claims that to remove/condition the WA wrt the Backstop breaks international law! https://www.heidisouthcambs.co.uk/28th-january-2019-brexit-update-heidi-allen-mp …pic.twitter.com/2hpeZew0Tw,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I hope your optimism is justified. You don't need to get very far through the GFA to see where it's in conflict with the Backstop. Even my MP <strong>Heidi Allen</strong> on her website claims that to remove/condition the WA wrt the Backstop breaks international law! <a class=""twitter-timeline-link"" data-expanded-url=""https://www.heidisouthcambs.co.uk/28th-january-2019-brexit-update-heidi-allen-mp"" dir=""ltr"" href=""https://t.co/16WJLIg8e4"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.heidisouthcambs.co.uk/28th-january-2019-brexit-update-heidi-allen-mp""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">heidisouthcambs.co.uk/28th-january-2</span><span class=""invisible"">019-brexit-update-heidi-allen-mp</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2hpeZew0Tw"">pic.twitter.com/2hpeZew0Tw</a></p>",['https://www.heidisouthcambs.co.uk/28th-january-2019-brexit-update-heidi-allen-mp'],[],True,['https://pbs.twimg.com/media/DylfmmUWsAAZzvr.jpg'],,0,0,0,False,True,1.0925019461692867e+18,"[{'screen_name': 'LBSProtect', 'user_id': '164268587'}]",neither
